object_index,noise_seed,final_max_probability,mean_normalized_entropy,bank_enabled_fraction,maximum_sustained_innovation_evidence
30,9,0.8905389265277738,0.2696380666667037,0.8032786885245902,35.6816211017751
31,0,0.6005136437696672,0.5073428301677323,0.2786885245901639,3.560418520436543
31,1,0.8168019381022231,0.4894580630243601,0.26229508196721313,3.110213931482473
31,2,0.5096071697960071,0.4760886675896167,0.2459016393442623,2.5752657057369523
31,3,0.6458333103964439,0.4997168521753291,0.22950819672131148,2.298992297152217
31,4,0.5442599231743144,0.4683477944211404,0.18032786885245902,2.605289637812188
31,5,0.5252801096151296,0.5049881235991297,0.14754098360655737,2.743990833772833
31,6,0.5811380339546176,0.47268242797961224,0.21311475409836064,2.8067792251611388
31,7,0.60914970246506,0.5004781758238857,0.19672131147540983,3.1169838067185083
31,8,0.6208685186103562,0.4916447909159604,0.2459016393442623,3.2304131074541096
31,9,0.7722356380841537,0.49235363930197634,0.22950819672131148,2.9513308120162307
32,0,0.980140832100712,0.17094767993495344,0.9016393442622951,153.07512665391357
32,1,0.9801408321007119,0.16680176195871102,0.9180327868852459,153.31224155793205
32,2,0.980140832100712,0.1712103533557157,0.8852459016393442,154.30965122076498
32,3,0.9801408321007119,0.16720345131881031,0.8852459016393442,153.24738153568447
32,4,0.980140832100712,0.1652948370937624,0.9016393442622951,155.5502725595518
32,5,0.980140832100712,0.18303929273191175,0.8852459016393442,153.02538632384568
32,6,0.9801408321007119,0.1651922207703031,0.9016393442622951,157.23026674306016
32,7,0.980140832100712,0.17091737167123927,0.9016393442622951,157.24156461081972
32,8,0.980140832100712,0.16639446895012217,0.8852459016393442,158.06835640475504
32,9,0.9801408321007119,0.1708775573694087,0.9016393442622951,157.4630262139935
33,0,0.7276099244181637,0.6476991173973312,0.5245901639344263,11.331409779559333
33,1,0.8311096307247621,0.6108406131005273,0.7377049180327869,10.798830604564126
33,2,0.6764956538044371,0.6446713419855117,0.5081967213114754,13.577638630027144
33,3,0.6626175071053809,0.6641747825427051,0.4918032786885246,11.677452916588884
33,4,0.8174467194569865,0.6311128263081264,0.6721311475409836,10.785373157079617
33,5,0.6738675751625325,0.6775106811068322,0.45901639344262296,11.454713258684682
33,6,0.6547031141392311,0.6344039525017572,0.5245901639344263,12.40228003723197
33,7,0.8385777543025515,0.6173553113413429,0.639344262295082,10.48785062462097
33,8,0.5455491975564633,0.6374164752487309,0.5737704918032787,12.178045117505057
33,9,0.6189262554532569,0.6689914466940772,0.5409836065573771,11.501042965441382
34,0,0.9801408321007121,0.16309498286129506,0.9180327868852459,193.76780609586118
34,1,0.980140832100712,0.17211225603935182,0.9016393442622951,189.82016803406825
34,2,0.9801408321007121,0.1793129793227954,0.9016393442622951,193.17799533515765
34,3,0.9801408321007121,0.1714782815669704,0.9180327868852459,188.9385844781711
34,4,0.9801408321007121,0.17215990226164624,0.9180327868852459,190.9433072689134
34,5,0.9801408321007121,0.18101029744098113,0.9016393442622951,188.76195135172802
34,6,0.9801408321007121,0.16924349652070728,0.9180327868852459,182.94099532011836
34,7,0.980140832100712,0.16409482770556955,0.9180327868852459,182.62051278257047
34,8,0.9801408321007121,0.18282116212987562,0.8688524590163934,189.29171843890532
34,9,0.980140832100712,0.17588121259053796,0.9016393442622951,186.66532636028222
35,0,0.614249904793362,0.5763158632538472,0.7540983606557377,40.99849853490617
35,1,0.6466456152217788,0.5385580458964705,0.7540983606557377,46.02591546201964
35,2,0.564840753009277,0.5058567333104431,0.8852459016393442,43.534244484477014
35,3,0.8506870094993771,0.5168327898227748,0.8032786885245902,41.60026702965043
35,4,0.49710150319406743,0.5047772836687798,0.8032786885245902,40.85232246684489
35,5,0.8481532578293393,0.5620388566521668,0.7868852459016393,43.532311780020294
