time_s,current_A,true_T1_C,EKF_T1_C,true_T2_C,EKF_T2_C,true_T3_C,EKF_T3_C,true_T4_C,EKF_T4_C,true_T5_C,EKF_T5_C,true_hotspot_C,EKF_hotspot_C
655.0,9.82295664914016,54.64528708822983,54.44671988318676,54.75708725451058,54.71041818831638,54.886220211904316,54.784246036459656,55.015353479823105,54.92866713570459,55.12715414854396,54.98555249224014,55.12715414854396,54.98555249224014
656.0,9.780177814572383,54.63812108012278,54.44140317373965,54.75171320653844,54.70827167081898,54.88362329148527,54.77917077364513,55.015533680986564,54.91600704161768,55.12912630018172,54.981621201747835,55.12912630018172,54.981621201747835
657.0,9.737502348812377,54.631022014644465,54.44053429765183,54.746379347260635,54.71618936269863,54.8810363965638,54.779393327073485,55.015693744567336,54.914174062223424,55.131051560490896,54.98216305882426,55.131051560490896,54.98216305882426
658.0,9.695622129814593,54.623991251846704,54.42914146829288,54.74108727122661,54.700837319799334,54.87846111222773,54.77607118949153,55.015835246189354,54.92135881403662,55.132931739589345,54.98725476232183,55.132931739589345,54.98725476232183
659.0,9.65529716162362,54.61703222702023,54.41251639554619,54.73584064664194,54.67427265886971,54.87590110539349,54.77037248129796,55.01596185147764,54.930570358849536,55.134770736013294,54.99361040567146,55.134770736013294,54.99361040567146
660.0,9.617058444349,54.610150580013496,54.41124263829041,54.73064535088477,54.68206184425242,54.873362266167504,54.77351829813337,55.01607946326471,54.940169912363984,55.1365746901214,54.99949924141235,55.1365746901214,54.99949924141235
661.0,9.579225976811061,54.615688628643916,54.40983631296466,54.73167631734973,54.66350613108986,54.870851927844456,54.76644028386265,55.010027814743125,54.935471539766574,55.12601595067993,54.98831191406993,55.12601595067993,54.98831191406993
662.0,9.541947218079379,54.62115691115081,54.42268713022576,54.73273009718652,54.676098466312745,54.86837200708111,54.76169866181133,55.00401418807459,54.90928623561446,55.115587812757525,54.966858585093966,55.115587812757525,54.966858585093966
663.0,9.50350832511781,54.62655901241951,54.4241770714192,54.733807863165694,54.665323979435904,54.86592479916426,54.760284294539716,54.998042001060064,54.91960276457197,55.105291282037015,54.96238811023485,55.105291282037015,54.96238811023485
664.0,9.464793978614276,54.63189314146848,54.4338217596604,54.73490548475143,54.672759316853124,54.863507239377675,54.76172685428464,54.992109254800866,54.92254057918792,55.095122020062135,54.95455420831942,55.095122020062135,54.95455420831942
665.0,9.425739960143973,54.637160257869674,54.45218761971207,54.736021668411944,54.69942538135555,54.861119061886654,54.76831773016297,54.98621671115737,54.92559706921198,55.08507853558628,54.94660529578088,55.08507853558628,54.94660529578088
666.0,9.385249542876938,54.64236108703185,54.46224678175281,54.737154961427706,54.708623194697495,54.858759796586185,54.77764401407452,54.98036488263714,54.95542421798895,55.07515916298556,54.95146637948375,55.07515916298556,54.95542421798895
667.0,9.344495911170709,54.64749295746205,54.46755563704273,54.73830058714133,54.70505641167732,54.85642560665817,54.77162268525901,54.974550872259435,54.93681633786114,55.0653589001117,54.93520908274909,55.0653589001117,54.93681633786114
668.0,9.303622837618125,54.652556852369095,54.476406632449454,54.739457504475105,54.710479708466195,54.85411636027516,54.772192843101536,54.96877545744519,54.93547762266785,55.05567650009604,54.92655805195655,55.05567650009604,54.93547762266785
669.0,9.26337314728217,54.657554160773444,54.47981019620522,54.74062514508293,54.70308665427105,54.85183235783693,54.7646021908282,54.963039807338234,54.91496600989378,55.0461111747129,54.90965574662774,55.0461111747129,54.91496600989378
670.0,9.221920190938482,54.66248850182501,54.499412082245136,54.74180523395835,54.73269710169775,54.84957615270928,54.77138111126757,54.95734730367477,54.91408552010105,55.03666441153917,54.90077898172961,55.03666441153917,54.91408552010105
671.0,9.179411427656632,54.66735780272001,54.50034460207786,54.742993858091154,54.72096658243743,54.84734461424555,54.76938392065905,54.95169559816994,54.919269218225544,55.02733202208069,54.89575949011597,55.02733202208069,54.919269218225544
672.0,9.136576042535673,54.672160484307966,54.505478957063296,54.744187667436506,54.718340329005166,54.84513514777792,54.76565087131098,54.9460828515312,54.90872011966339,55.01811039614777,54.88365837553809,55.01811039614777,54.90872011966339
673.0,9.09540067789046,54.6768972273688,54.51468206809461,54.74538563741875,54.724359205800475,54.842947456912704,54.760913488017266,54.940509495545164,54.885972523127215,55.00899826016868,54.86585555786885,55.00899826016868,54.885972523127215
674.0,9.055361927753532,54.68157475387758,54.52186922333249,54.746592841068995,54.7280745645866,54.84078730989633,54.766358899225764,54.93498199367187,54.905485465931044,55.00000042865681,54.8672343888286,55.00000042865681,54.905485465931044
675.0,9.015694921931006,54.68619801009611,54.52994880526844,54.74781261146961,54.73236505690293,54.83865868442573,54.764066670223016,54.92950496822119,54.89338901058429,54.99111991073994,54.854667001147604,54.99111991073994,54.89338901058429
676.0,8.976428414941447,54.69076947481676,54.5322755458369,54.749045853581734,54.724126802360885,54.83656308597638,54.75855642966395,54.92408052518133,54.88147458365764,54.982357238572455,54.84248878116877,54.982357238572455,54.88147458365764
677.0,8.936806089217,54.69529164048385,54.53635558509702,54.750293531106806,54.72026294385821,54.83450204331354,54.75436847035146,54.91871075837982,54.8708871622704,54.97371297723644,54.830856739375726,54.97371297723644,54.8708871622704
678.0,8.896020753810815,54.6997646220542,54.54748667092873,54.75155427349444,54.731379964339574,54.83247471647083,54.74983008542213,54.9133953584327,54.84430858143337,54.96518533183827,54.81164157086556,54.96518533183827,54.84430858143337
679.0,8.855595292263926,54.704186063899286,54.55759086168841,54.752824288383586,54.74103763373219,54.8304778175314,54.7498684413684,54.90813154186588,54.837315191771154,54.95677008216884,54.80119967219157,54.95677008216884,54.837315191771154
680.0,8.816030991683359,54.708558288969364,54.56464031019662,54.7541045166103,54.74345399972029,54.8285127742784,54.74573379786917,54.90292122340806,54.821094474212906,54.94846776084028,54.78679944465229,54.94846776084028,54.821094474212906
681.0,8.7786285147923,54.71288507410124,54.57662203653829,54.75539739152349,54.758359791104056,54.826582476078244,54.75284501812054,54.897767748441716,54.83628750540525,54.94028036974483,54.786418913520926,54.94028036974483,54.83628750540525
682.0,8.740423713103684,54.71717403840744,54.58637526086278,54.75670922137018,54.76633259588234,54.82469365264927,54.748933487642915,54.892678268155095,54.81439233200883,54.932213749202916,54.76965962688561,54.932213749202916,54.81439233200883
683.0,8.700846436124994,54.72142360371676,54.59471500114921,54.75803713652737,54.772440182634966,54.82284381025155,54.75120012946199,54.887650664689914,54.818645917398946,54.924264489902214,54.7647583683305,54.924264489902214,54.818645917398946
684.0,8.657683396951438,54.72563048938315,54.588947786909294,54.75937661094604,54.747371282726895,54.82102878212563,54.74373455095738,54.882681130574966,54.815825824996026,54.91642753896631,54.75758436944238,54.91642753896631,54.815825824996026
685.0,8.615892833067955,54.729784780729204,54.59537597467872,54.76071653432013,54.75038716952346,54.81923780678083,54.74525456477865,54.87775925313358,54.820615669447214,54.90869128808773,54.753419283074535,54.90869128808773,54.820615669447214
686.0,8.573525261845223,54.73389181381238,54.60066383110039,54.76206111559782,54.75082804449406,54.81747545277976,54.74507164599771,54.872889960541485,54.82093869740707,54.90105953833079,54.74751584547815,54.90105953833079,54.82093869740707
687.0,8.530807549061786,54.737950885430784,54.613213459817686,54.763408545217175,54.76794322580177,54.81574023521232,54.75221444851145,54.86807209253912,54.83279165716818,54.893530023073815,54.74667904125153,54.893530023073815,54.83279165716818
688.0,8.489041979490597,54.74196198783553,54.6004571073076,54.7647577469256,54.72831905705841,54.814031386628805,54.73921328188826,54.86330519047844,54.82218838456402,54.88610121516301,54.73719073464993,54.88610121516301,54.82218838456402
689.0,8.447622643814771,54.745929038666716,54.605042664929236,54.7661116043641,54.72718576133739,54.81235208223274,54.731445767364264,54.858592721124246,54.79506546906357,54.878775547362075,54.7193336902245,54.878775547362075,54.79506546906357
690.0,8.406211123469632,54.74985401991608,54.61063668144257,54.76747108695314,54.7304350089579,54.81070355445662,54.73505066050725,54.85393617991983,54.808444497756064,54.871553502541076,54.71969365920641,54.871553502541076,54.808444497756064
691.0,8.365336059219612,54.753737834177464,54.60951190564361,54.76883611089407,54.7184318984541,54.80908596044117,54.73134119387496,54.84933596494411,54.80796647130602,54.864434492384525,54.71441834187865,54.864434492384525,54.80796647130602
692.0,8.324161063222071,54.757582944974146,54.61004512776357,54.77020818167179,54.709943216607776,54.80750102842614,54.72510089470608,54.844794027190524,54.79445567294791,54.857419509845585,54.70327150768578,54.857419509845585,54.79445567294791
693.0,8.286328595684132,54.76138922607663,54.624651447728,54.771586237600026,54.73275139082311,54.80594789713985,54.72767120555526,54.84030970580087,54.78436084329504,54.85050695860743,54.69295121503562,54.85050695860743,54.78436084329504
694.0,8.250430938598091,54.76516750318015,54.632738736763194,54.772980198305405,54.73992954033988,54.80443667270508,54.722193893824446,54.835893293392935,54.75807626920725,54.84370622521744,54.67557107378757,54.84370622521744,54.75807626920725
695.0,8.214803057879838,54.76892408591907,54.6481680423605,54.774395462738994,54.76470698477879,54.802972893934026,54.729968579223154,54.83155046863896,54.76594877398882,54.83702207766278,54.67322552788986,54.83702207766278,54.76594877398882
696.0,8.179234013330348,54.77266010867906,54.6508879866518,54.77583226273549,54.76105733182645,54.80155689987988,54.73017369381211,54.82728167780953,54.77156774883775,54.830454059661314,54.670754892818444,54.830454059661314,54.77156774883775
697.0,8.146536734160836,54.77637602851931,54.64664444965991,54.7772901756378,54.74282791588777,54.80018835854726,54.72827618487268,54.823086679569954,54.78338973294547,54.82400105016036,54.671717390453644,54.82400105016036,54.78338973294547
698.0,8.119042990638501,54.78008071612155,54.649693176041815,54.77877721639555,54.74029449353684,54.79887536154986,54.725526009496654,54.81897364219694,54.77626791748486,54.817670361702845,54.663990780536956,54.81897364219694,54.77626791748486
699.0,8.097576341666924,54.783789797690815,54.65200526278448,54.78030815333573,54.736112594748214,54.79763271491171,54.72120457808578,54.81495740941053,54.76485345629053,54.811475980129146,54.65440741659051,54.81495740941053,54.76485345629053
700.0,8.077863128491666,54.787520962721295,54.6612547666994,54.78189979490286,54.74783470903746,54.796477205634076,54.72398105480147,54.81105474676778,54.76529131724704,54.805433789945006,54.64991818600769,54.81105474676778,54.76529131724704
701.0,8.060301195682444,54.79127863623287,54.66992482817406,54.78355565504078,54.75783203728965,54.795412260908144,54.725533089062885,54.807268994706206,54.762018589124,54.79954622051033,54.643936023637025,54.807268994706206,54.762018589124
702.0,8.046825796068365,54.79506829719463,54.67755998446838,54.78528031072728,54.76508438884315,54.79444234568998,54.72518270904718,54.80360450615919,54.75364727020109,54.79381672276564,54.63579536355347,54.80360450615919,54.76508438884315
703.0,8.036016677620815,54.79890105674659,54.69509292255453,54.78708397631817,54.79304918429001,54.793577534228554,54.72681716240439,54.800071215267934,54.732025285699315,54.78825433406642,54.62114310803597,54.800071215267934,54.79304918429001
704.0,8.029549196558772,54.802783473760854,54.70549895671293,54.78897230157285,54.80661558979413,54.79282329144494,54.73493362174898,54.796674402114256,54.749373270902616,54.78286342538027,54.62456400207127,54.802783473760854,54.80661558979413
705.0,8.026192217110355,54.80672693082366,54.70318447553427,54.79095576062513,54.79260954562826,54.79218987575302,54.73832426926062,54.7934241093912,54.77467152784203,54.77765313094636,54.63269283288299,54.80672693082366,54.79260954562826
706.0,8.024077137945898,54.810738818289124,54.7125050309214,54.79304082099641,54.803560405613496,54.791683493841,54.743533337639946,54.7903262829529,54.78141805751841,54.77262847378466,54.63227442289206,54.810738818289124,54.803560405613496
707.0,8.023904168457289,54.8148207181156,54.716163178448326,54.795228138773666,54.80112399185616,54.791304507963616,54.74130281980399,54.78738099122097,54.771985282769144,54.76778859644401,54.62498043873694,54.8148207181156,54.80112399185616
708.0,8.023749336434232,54.818976228724026,54.718599221640105,54.79752040020669,54.79657219912123,54.79105529519601,54.74067044944479,54.784590302095054,54.77109843875695,54.763134654651495,54.62170328073575,54.818976228724026,54.79657219912123
709.0,8.023623996225094,54.82320306208198,54.730726423689816,54.799914412175944,54.81317674076714,54.79093233224084,54.74492974363819,54.781950362099174,54.767974289524055,54.758661889842685,54.61706157729067,54.82320306208198,54.81317674076714
710.0,8.024825787642133,54.82749897388737,54.72886822705837,54.80240704933801,54.799325268216,54.79093216051439,54.74346482283238,54.77945737940847,54.77255972378511,54.75436562915006,54.61676670145287,54.82749897388737,54.799325268216
711.0,8.027502169754925,54.831865614843224,54.738380399744344,54.80499910468017,54.81057095692468,54.79105523703924,54.74785148129631,54.77711147508005,54.774836245738705,54.7502451359137,54.61506217619158,54.831865614843224,54.81057095692468
712.0,8.030988397077827,54.83630499832492,54.74675864207299,54.807691745036664,54.81846805324119,54.791302378771434,54.74841226621136,54.77491311619097,54.765064730207975,54.74630003066824,54.60805437786925,54.83630499832492,54.81846805324119
713.0,8.033937357280731,54.84081706035468,54.74539930434648,54.8104840694667,54.8046697589711,54.79167232022222,54.74158668825347,54.77286067270372,54.74842665179397,54.7425278464119,54.59838632926117,54.84081706035468,54.8046697589711
714.0,8.035079206585987,54.84539766402678,54.74049048186524,54.81337111935316,54.78440515302955,54.79215973005923,54.73687818427579,54.77094844056997,54.74740981988638,54.73892205738374,54.595991292880974,54.84539766402678,54.78440515302955
715.0,8.034868856223238,54.85003892521333,54.74569316479725,54.81634421570607,54.786367331256926,54.7927555609042,54.73567747230361,54.76916700402238,54.73834423477444,54.73547245295314,54.5895184388679,54.85003892521333,54.786367331256926
716.0,8.032386751434611,54.854734466286146,54.73449239785619,54.819396223500924,54.75222230624231,54.79345232529035,54.722519343517604,54.767508523151214,54.719374651371325,54.7321704358129,54.57932369608805,54.854734466286146,54.75222230624231
717.0,8.030204062286757,54.859475269195364,54.748354311669594,54.82251739978862,54.77403947850507,54.79423993984514,54.72615581915342,54.76596257415976,54.711025771724024,54.729004857265885,54.572620139845654,54.859475269195364,54.77403947850507
718.0,8.02901185570924,54.86426019234085,54.75720845703,54.82570591791546,54.78394299586377,54.795116257852854,54.72469746496617,54.76452669026961,54.69428860966541,54.72597256547902,54.56230253694411,54.86426019234085,54.78394299586377
719.0,8.02816027958244,54.86909016094768,54.77184856887415,54.82896203410769,54.80701967703073,54.796081213003546,54.7312761837078,54.76320048263394,54.69548026240397,54.72307250260556,54.55982073332504,54.86909016094768,54.80701967703073
720.0,8.027649333906362,54.87396410493797,54.77864283679738,54.83228401882206,54.81402973254217,54.79713274491948,54.741878609901654,54.76198156003987,54.727251057772285,54.72030161796617,54.571933183917395,54.87396410493797,54.81402973254217
721.0,8.027479018681003,54.87888095124346,54.79294042819604,54.835670154580306,54.83541586950368,54.79826880314281,54.747100610822756,54.7608675390493,54.722415174055605,54.71765688371171,54.567364751677474,54.87888095124346,54.83541586950368
722.0,8.027649333906362,54.8838396246934,54.794295423376155,54.83911873649028,54.828195693435134,54.79948734795407,54.7450078232119,54.75985604511482,54.71734935756607,54.71513529557233,54.56336677006391,54.8838396246934,54.828195693435134
723.0,8.02816027958244,54.88883904887632,54.80248430156676,54.842628072752454,54.83627943200518,54.80078635116426,54.74772708663173,54.75894471365736,54.71595668483891,54.7127338735799,54.56074528536498,54.88883904887632,54.83627943200518
724.0,8.02901185570924,54.89387814697612,54.8049972502892,54.84619648515196,54.83294061464874,54.80216379688088,54.752664889352374,54.75813119110615,54.73427742894395,54.710449662763885,54.567566201126255,54.89387814697612,54.83294061464874
725.0,8.030204062286757,54.898955842582886,54.80934949948198,54.84982230953592,54.83428195160188,54.80361768224814,54.76112893700192,54.75741313590187,54.76096819477739,54.70827973382103,54.57850089299855,54.898955842582886,54.83428195160188
726.0,8.031736899314993,54.904071060478735,54.81515281156059,54.853503896276216,54.838430458503865,54.80514601816171,54.76809074979417,54.75678821946342,54.77807957541428,54.70622118375906,54.58539932572879,54.904071060478735,54.838430458503865
727.0,8.033610366793948,54.90922272739917,54.82268934718748,54.85723961071754,54.845744807046145,54.80674682995842,54.7728703819321,54.7562541271192,54.78291456054311,54.70427113651463,54.586854769954535,54.90922272739917,54.845744807046145
728.0,8.034087249424953,54.914409772770234,54.824143820400074,54.86102783361075,54.83861245044884,54.80841815808108,54.76784890164068,54.7558085590034,54.76408118706998,54.70242674354582,54.57782728587974,54.914409772770234,54.83861245044884
729.0,8.033939642896309,54.91962592741694,54.83261633033753,54.86486175952659,54.84825441115579,54.81015285671385,54.773610557022316,54.75544402891302,54.77105966743033,54.700679982394504,54.580147245422815,54.91962592741694,54.84825441115579
730.0,8.03305400372444,54.9248673590089,54.838835961292574,54.86873704732049,54.8513780326135,54.811946259764525,54.77015147402953,54.75515554580771,54.74852664667736,54.699025353205236,54.56910887587746,54.9248673590089,54.8513780326135
731.0,8.03305400372444,54.930129966237274,54.83694766674625,54.87264910685277,54.83698497195084,54.81379346079299,54.76209554460006,54.75493788694639,54.7266065619232,54.69745714440525,54.55849895367364,54.930129966237274,54.83698497195084
732.0,8.03305400372444,54.935414588678654,54.833167680810035,54.876598309375,54.82012383493609,54.815694524474736,54.75872905408522,54.75479081042791,54.7265963337192,54.695974645767556,54.557860263935666,54.935414588678654,54.833167680810035
733.0,8.03305400372444,54.94071937982636,54.84712802825067,54.880582345788035,54.842172450289446,54.81764683064314,54.76511356242322,54.75471138501772,54.725878077138795,54.69457446346429,54.55605915245385,54.94071937982636,54.84712802825067
734.0,8.03305400372444,54.94604252154825,54.84068165356822,54.88459894875952,54.81944914493161,54.819647804411886,54.75928804791929,54.75469672827503,54.72217412569121,54.69325326585365,54.55394996741245,54.94604252154825,54.84068165356822
735.0,8.03305400372444,54.95138222442032,54.8471755891955,54.888645892743526,54.82698537835429,54.82169491631611,54.7688121821204,54.75474400681553,54.748321315373296,54.69200778342862,54.56498863223345,54.95138222442032,54.8471755891955
736.0,8.03305400372444,54.95673672803492,54.846475631599745,54.892720993982614,54.817187537351,54.82378568242759,54.76512731522167,54.75485043653975,54.73976909987847,54.69083480873917,54.560767485523805,54.95673672803492,54.846475631599745
737.0,8.03305400372444,54.96210430128399,54.86463894183079,54.89682211049231,54.84911752419094,54.8259176644444,54.77534654458451,54.75501328282783,54.74375468564777,54.689731196288264,54.56130502071799,54.96210430128399,54.86463894183079
738.0,8.03305400372444,54.967483242617966,54.87507022673752,54.90094714202839,54.863275684540376,54.82808846975556,54.77999120741298,54.755229860701604,54.742828950788784,54.68869386240233,54.56003860295153,54.967483242617966,54.87507022673752
739.0,8.03305400372444,54.972871880280714,54.88361828118571,54.90509403003722,54.87350789776912,54.83029575148126,54.78591579378907,54.75549753495461,54.75039159578185,54.68771978507667,54.56280494944315,54.972871880280714,54.88361828118571
740.0,8.03305400372444,54.978268572521074,54.88527028730941,54.90926075758925,54.86873368898562,54.83253720848901,54.78811314576728,54.75581372025099,54.758103075117745,54.68680600379636,54.566121941655084,54.978268572521074,54.88527028730941
741.0,8.03305400372444,54.98367170778147,54.88411777209283,54.91344534929616,54.8578246179422,54.834810585386464,54.786654465046546,54.75617588119396,54.757917299759995,54.68594961933314,54.566065541779125,54.98367170778147,54.88411777209283
742.0,8.03305400372444,54.98907970486409,54.89281161450551,54.917645871211704,54.86802850563358,54.83711367249123,54.787590820326756,54.75658153236452,54.746380475178405,54.68514779351888,54.560279606996076,54.98907970486409,54.89281161450551
743.0,8.03305400372444,54.99449101307513,54.90006747993649,54.92186043071668,54.874994980066276,54.83944430577824,54.78799080809725,54.75702823833135,54.73619856151303,54.68439774899621,54.555046582653574,54.99449101307513,54.90006747993649
744.0,8.03305400372444,54.999904112347544,54.90102462912972,54.92608717638822,54.86851700666191,54.841800366805295,54.7859833990799,54.7575136136325,54.730442386326466,54.68369676894672,54.55205938669238,54.999904112347544,54.90102462912972
745.0,8.03305400372444,55.00531751334287,54.902110502167005,54.93032429785381,54.86311328329529,54.844179782617175,54.78652405820486,54.758035322729654,54.73398059346932,54.68304219679736,54.553315868582764,55.00531751334287,54.902110502167005
746.0,8.03305400372444,55.01072975753251,54.90326514420521,54.93457002563013,54.85840306913656,54.84658052562888,54.7883838136822,54.75859107993573,54.74208064706248,54.68243143590571,54.556756652787755,55.01072975753251,54.90326514420521
747.0,8.03305400372444,55.01613941725903,54.90484344166546,54.938822630947264,54.85403643092252,54.84900061348852,54.785925551209544,54.75917864931648,54.73321127531552,54.68186194922444,54.552450523894144,55.01613941725903,54.90484344166546
748.0,8.03305400372444,55.02154509577792,54.90968914109625,54.94308042555842,54.858225203236124,54.8514381089204,54.79206853906252,54.759795844566945,54.749468289717655,54.68133125894568,54.55951256338444,55.02154509577792,54.90968914109625
749.0,8.03305400372444,55.02694542728026,54.92040883908401,54.94734176153552,54.874034764799056,54.85389111954875,54.795954229442806,54.7604405288633,54.74479323251567,54.68083694612586,54.55681313329697,55.02694542728026,54.92040883908401
750.0,8.03305400372444,55.03233907689687,54.931951608521956,54.95160503105102,54.89006831274082,54.8563577977027,54.79395306213511,54.76111061469096,54.71697432285329,54.68037665029145,54.543278057722006,55.03233907689687,54.931951608521956
751.0,8.03305400372444,55.03772474068426,54.939070004509695,54.95586866614624,54.89897066512099,54.85883634020291,54.804242216701724,54.7618040636496,54.74412945550196,54.67994806902635,54.5550624854659,55.03772474068426,54.939070004509695
752.0,8.03305400372444,55.043101145593,54.9473895714996,54.96013113848656,54.90901526417625,54.861324988130505,54.80800859550847,54.762518886235725,54.743893051016435,54.679548957541336,54.55447199005825,55.043101145593,54.9473895714996
753.0,8.03305400372444,55.048467049418875,54.95774093043989,54.96439095910379,54.923827215771304,54.86382202657869,54.815835364990626,54.76325314160362,54.75433103083684,54.679177128226144,54.558720875008376,55.048467049418875,54.95774093043989
754.0,8.03305400372444,55.053821240737335,54.95321719582652,54.96864667812607,54.904634881611734,54.86632578438768,54.80609883880505,54.76400493730523,54.73049034219327,54.67883045018489,54.5479728668272,55.053821240737335,54.95321719582652
755.0,8.03305400372444,55.05916253882172,54.962358387468214,54.972896884495675,54.916301331807645,54.86883463386339,54.8080251347738,54.764772429009774,54.72238681684018,54.6785068487552,54.54350385050646,55.05916253882172,54.962358387468214
756.0,8.03305400372444,55.06448979354561,54.977535850600674,54.977140205675,54.941048926204395,54.871346990480376,54.81501220582507,54.76555382020365,54.72069225079995,54.67820430501174,54.54158227497994,55.06448979354561,54.977535850600674
757.0,8.03305400372444,55.06980188526999,54.973007812988456,54.981375307341104,54.92220013055463,54.8738613125696,54.80757362923672,54.76634736187141,54.70643794257338,54.677920855254676,54.53480918325598,55.06980188526999,54.973007812988456
758.0,8.03305400372444,55.07509772471534,54.964446003145504,54.985600893069204,54.89612206069854,54.87637610099151,54.80170049006306,54.767151352158436,54.706783199872596,54.67765459048359,54.534837794815466,55.07509772471534,54.964446003145504
759.0,8.03305400372444,55.08037625281949,54.97215227468327,54.9898157040054,54.90585678729606,54.87888989879489,54.80443555694526,54.767964136015884,54.705469648952985,54.677403655857454,54.53329308302131,55.08037625281949,54.97215227468327
760.0,8.03305400372444,55.085636440581354,54.986742566102514,54.994018518529046,54.93130287207396,54.88140129086205,54.81677504624204,54.76878410482875,54.725187443267274,54.677166250141184,54.541139411315896,55.085636440581354,54.986742566102514
761.0,8.03305400372444,55.090877288891214,54.99372824362708,54.99820815190505,54.9375607243115,54.88390890354081,54.81292673364797,54.769609696027445,54.70034031205325,54.67694062513938,54.5289501691904,55.090877288891214,54.99372824362708
762.0,8.03305400372444,55.096097828347865,55.00470372556656,55.002383455926555,54.95419053219603,54.88641140426378,54.82122253428803,54.770439392683784,54.712652302783795,54.676725085117745,54.53345755825364,55.096097828347865,55.00470372556656
763.0,8.03305400372444,55.101297119063155,55.01327459283941,55.0065433185483,54.96555344300489,54.8889075011555,54.82939452635418,54.77127172309179,54.72886917497954,54.676517986212744,54.54006553211154,55.101297119063155,55.01327459283941
764.0,8.03305400372444,55.10647425045426,55.012727300526606,55.010686663510995,54.95775960545624,54.89139594262777,54.835574544361116,54.772105260334115,54.75577830755793,54.6763177358301,54.55232368245196,55.10647425045426,55.012727300526606
765.0,8.03305400372444,55.11162834102424,55.01411493585434,55.01481244995711,54.953637038158845,54.89387551696385,54.83790956091338,54.772938621834555,54.76375560091095,54.676122792032594,54.55606161588482,55.11162834102424,55.01411493585434
766.0,8.03305400372444,55.1167585381312,55.01186153584196,55.01891967203845,54.94086961338293,54.89634505189193,54.83220224809857,54.77377046889739,54.74953306782499,54.67593166291779,54.54977306574589,55.1167585381312,55.01186153584196
767.0,8.03305400372444,55.12186401774651,55.02891324593916,55.023007358515805,54.97061879167674,54.89880341414824,54.84012799686954,54.774599506234054,54.746402791222735,54.67574290598612,54.54743905410405,55.12186401774651,55.02891324593916
768.0,8.03305400372444,55.126943984202605,55.04080842805859,55.02707457235111,54.98888566389266,54.90124950903053,54.846972294080224,54.775424481477835,54.74983693663955,54.67555512749997,54.54834156452649,55.126943984202605,55.04080842805859
769.0,8.03305400372444,55.13199766993059,55.04634743440489,55.03112041029242,54.99384024418978,54.9036822799421,54.854041325772876,54.77624418468707,54.76689243947105,54.67536698183421,54.555920205464446,55.13199766993059,55.04634743440489
770.0,8.03305400372444,55.13702433518827,55.0516201038197,55.03514400245203,54.99616635313693,54.90610070792713,54.84975708787888,54.777057447837535,54.74236849305057,54.67517717081872,54.54440793477606,55.13702433518827,55.0516201038197
771.0,8.03305400372444,55.14202326777886,55.0531570855495,55.039144511878206,54.99216537054887,54.9085038111975,54.85194041652736,54.7778631443045,54.75008492753846,54.67498444307345,54.54770734327428,55.14202326777886,55.0531570855495
772.0,8.03305400372444,55.146993782760845,55.06240224949653,55.04312113412074,55.00362578427438,54.910890644651786,54.85105136909382,54.77866018833511,54.730612419394966,54.67478759333646,54.53806931765939,55.146993782760845,55.06240224949653
773.0,8.03305400372444,55.151935222149405,55.064528450979154,55.04707309679073,55.00032477974387,54.91326029938678,54.849970068985535,54.7794475345116,54.72566341050105,54.67458546178553,54.535253199197534,55.151935222149405,55.064528450979154
774.0,8.03305400372444,55.15684695460978,55.069154854087806,55.050999659115,55.002170037428414,54.91561190220194,54.8476972103915,54.78022417720585,54.71147903360085,54.67437693335377,54.5279380247289,55.15684695460978,55.069154854087806
775.0,8.03305400372444,55.161728375142935,55.07215211725889,55.05490011148536,55.00109608702804,54.917944615097326,54.84706494806306,54.78098915002595,54.7071452373882,54.674160937039744,54.52507830430693,55.161728375142935,55.07215211725889
776.0,8.03305400372444,55.166578904763966,55.08324916809535,55.05877377500319,55.018628322021094,54.920257634765356,54.8564627602155,54.78174152525514,54.7231362635141,54.67393644521263,54.53118610000506,55.166578904763966,55.08324916809535
777.0,8.03305400372444,55.1713979901736,55.088593653858254,55.06262000101959,55.022622778204415,54.922550192076876,54.85813118990458,54.7824804132838,54.72190806595382,54.673702472912844,54.52978785225856,55.1713979901736,55.088593653858254
778.0,8.03305400372444,55.17618510342319,55.095638632138176,55.06643817067147,55.03005340629642,54.924821551561934,54.859353931148185,54.783204962034894,54.715624210740515,54.67345807714859,54.52592076085796,55.17618510342319,55.095638632138176
779.0,8.03305400372444,55.18093974157348,55.094956070173396,55.07022769441391,55.02078397051083,54.9270710108857,54.85591254201277,54.783914356383484,54.70825197162781,54.673202356188895,54.521842166142164,55.18093974157348,55.094956070173396
780.0,8.03305400372444,55.18566142634772,55.09780793369994,55.07398801154908,55.019432288878306,54.9292979003199,54.853877161607954,54.784607817570674,54.69914330109211,54.67293444885349,54.51666976130212,55.18566142634772,55.09780793369994
781.0,8.03305400372444,55.182062880561155,55.09525587496392,55.07357517814309,55.02431303141497,54.931501582210274,54.86114617889004,54.78942801422161,54.72011616618738,54.68094035701805,54.53275354907763,55.182062880561155,55.09525587496392
782.0,8.03305400372444,55.178481769865144,55.0823981223495,55.073130717606155,55.00629882552347,54.93368145044029,54.859726182291574,54.79423221069282,54.72979365029201,54.68888120279766,54.54426818975585,55.178481769865144,55.0823981223495
