config_id,fan_weight,hotspot_weight,gradient_weight,dwell,switch_weight,maximum_duty_step,duty_move_weight,controller,maximum_hotspot_C,maximum_hotspot_excess_C,hotspot_excess_rmse_C,gradient_rmse_C,fan_energy_proxy_duty2_h,direction_switch_count,mean_temperature_tracking_rmse_C,maximum_energy_residual_W,reference_unattainable_at_saturation_fraction,energy_relative_difference_percent,within_5pct_equal_energy
893,20.0,2.0,1.0,30.0,4.0,0.05,0.8,Hotspot-MPC,59.5362224326032,4.5362224326032035,1.39111600719057,0.734096166336252,0.005736111111111113,16,1.163260457985254,1.0231815394945443e-12,0.0,19.765359570983133,False
894,20.0,2.0,1.0,30.0,10.0,0.05,0.8,Hotspot-MPC,58.87796788890225,3.8779678889022478,1.2644237019477098,0.9403584752155236,0.005298611111111112,10,1.0762257606444923,1.0231815394945443e-12,0.0,10.630713502009815,False
895,20.0,2.0,1.0,30.0,30.0,0.05,0.8,Hotspot-MPC,58.370653439954765,3.370653439954765,1.0207102692710492,1.6960710573478353,0.005291666666666668,4,0.9350789174810512,1.0551559626037488e-12,0.0,10.485719119962633,False
896,20.0,2.0,1.0,60.0,1.0,0.05,0.8,Hotspot-MPC,58.807099074805876,3.807099074805876,1.2527052461888084,0.7529494459250311,0.005506944444444445,16,1.037569480060965,9.237055564881302e-13,0.0,14.980544963425668,False
897,20.0,2.0,1.0,60.0,4.0,0.05,0.8,Hotspot-MPC,59.04451744524463,4.0445174452446295,1.3166011429719253,0.7092151538311079,0.005687500000000001,15,1.1164233116346083,1.0231815394945443e-12,0.0,18.750398896652733,False
898,20.0,2.0,1.0,60.0,10.0,0.05,0.8,Hotspot-MPC,58.87796788890225,3.8779678889022478,1.2644237019477098,0.9403584752155236,0.005298611111111112,10,1.0762257606444923,1.0231815394945443e-12,0.0,10.630713502009815,False
899,20.0,2.0,1.0,60.0,30.0,0.05,0.8,Hotspot-MPC,58.370653439954765,3.370653439954765,1.0207102692710492,1.6960710573478353,0.005291666666666668,4,0.9350789174810512,1.0551559626037488e-12,0.0,10.485719119962633,False
900,20.0,2.0,2.0,10.0,1.0,0.05,0.8,Hotspot-MPC,59.11136405196465,4.1113640519646495,1.5022006619656767,0.6693775655559333,0.005333333333333334,21,1.2772957593052778,1.2363443602225743e-12,0.0,11.355685412245787,False
901,20.0,2.0,2.0,10.0,4.0,0.05,0.8,Hotspot-MPC,59.55864529553704,4.5586452955370405,1.596932767556978,0.6655086242403949,0.005347222222222223,21,1.3718475346813541,9.094947017729282e-13,0.0,11.64567417634017,False
902,20.0,2.0,2.0,10.0,10.0,0.05,0.8,Hotspot-MPC,59.616661997033525,4.616661997033525,1.6236661266925223,0.7168459223592483,0.005222222222222224,15,1.3921609173443659,1.0231815394945443e-12,0.0,9.03577529949069,False
903,20.0,2.0,2.0,10.0,30.0,0.05,0.8,Hotspot-MPC,59.926377406672195,4.926377406672195,1.6678760448969225,1.1128776022657,0.0049722222222222225,8,1.4291931088358905,1.0658141036401503e-12,0.0,3.815977545791638,True
904,20.0,2.0,2.0,30.0,1.0,0.05,0.8,Hotspot-MPC,59.11136405196465,4.1113640519646495,1.5022006619656767,0.6693775655559333,0.005333333333333334,21,1.2772957593052778,1.2363443602225743e-12,0.0,11.355685412245787,False
905,20.0,2.0,2.0,30.0,4.0,0.05,0.8,Hotspot-MPC,59.55864529553704,4.5586452955370405,1.596932767556978,0.6655086242403949,0.005347222222222223,21,1.3718475346813541,9.094947017729282e-13,0.0,11.64567417634017,False
906,20.0,2.0,2.0,30.0,10.0,0.05,0.8,Hotspot-MPC,59.616661997033525,4.616661997033525,1.6236661266925223,0.7168459223592483,0.005222222222222224,15,1.3921609173443659,1.0231815394945443e-12,0.0,9.03577529949069,False
907,20.0,2.0,2.0,30.0,30.0,0.05,0.8,Hotspot-MPC,59.926377406672195,4.926377406672195,1.6678760448969225,1.1128776022657,0.0049722222222222225,8,1.4291931088358905,1.0658141036401503e-12,0.0,3.815977545791638,True
908,20.0,2.0,2.0,60.0,1.0,0.05,0.8,Hotspot-MPC,59.76067401635244,4.760674016352439,1.572708905279746,0.6935670430706845,0.00526388888888889,16,1.348227332088942,1.0800249583553523e-12,0.0,9.905741591773843,False
909,20.0,2.0,2.0,60.0,4.0,0.05,0.8,Hotspot-MPC,59.875443149059315,4.875443149059315,1.6110020323132912,0.6952415962427556,0.0051805555555555554,16,1.3895782799902852,1.1368683772161603e-12,0.0,8.165809007207493,False
910,20.0,2.0,2.0,60.0,10.0,0.05,0.8,Hotspot-MPC,59.86903006920777,4.869030069207767,1.6153031052745666,0.7154791584824965,0.005138888888888889,14,1.3911451391497414,1.1368683772161603e-12,0.0,7.295842714924317,False
911,20.0,2.0,2.0,60.0,30.0,0.05,0.8,Hotspot-MPC,59.926377406672195,4.926377406672195,1.6678760448969225,1.1128776022657,0.0049722222222222225,8,1.4291931088358905,1.0658141036401503e-12,0.0,3.815977545791638,True
912,20.0,4.0,0.2,10.0,1.0,0.05,0.8,Hotspot-MPC,57.498798792191515,2.498798792191515,0.6395126477595547,0.8548309239451533,0.006027777777777779,13,0.5766771063556323,9.947598300641403e-13,0.0,25.855123616965294,False
913,20.0,4.0,0.2,10.0,4.0,0.05,0.8,Hotspot-MPC,57.48310151903185,2.483101519031848,0.6448639620033307,1.4451404324315058,0.005729166666666668,5,0.8251296443951688,8.633094239485217e-13,0.0,19.620365188935928,False
914,20.0,4.0,0.2,10.0,10.0,0.05,0.8,Hotspot-MPC,56.74197312115361,1.7419731211536131,0.45806861919409797,1.9450108821531678,0.005597222222222224,2,0.9734714432199529,1.0800249583553523e-12,0.0,16.86547193003922,False
915,20.0,4.0,0.2,10.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2013109964348897,2.582486229336424,0.0057013888888888895,0,1.2868437452343295,1.0800249583553523e-12,0.0,19.040387660747115,False
916,20.0,4.0,0.2,30.0,1.0,0.05,0.8,Hotspot-MPC,57.498798792191515,2.498798792191515,0.6395126477595547,0.8548309239451533,0.006027777777777779,13,0.5766771063556323,9.947598300641403e-13,0.0,25.855123616965294,False
917,20.0,4.0,0.2,30.0,4.0,0.05,0.8,Hotspot-MPC,57.48310151903185,2.483101519031848,0.6448639620033307,1.4451404324315058,0.005729166666666668,5,0.8251296443951688,8.633094239485217e-13,0.0,19.620365188935928,False
918,20.0,4.0,0.2,30.0,10.0,0.05,0.8,Hotspot-MPC,56.74197312115361,1.7419731211536131,0.45806861919409797,1.9450108821531678,0.005597222222222224,2,0.9734714432199529,1.0800249583553523e-12,0.0,16.86547193003922,False
919,20.0,4.0,0.2,30.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2013109964348897,2.582486229336424,0.0057013888888888895,0,1.2868437452343295,1.0800249583553523e-12,0.0,19.040387660747115,False
920,20.0,4.0,0.2,60.0,1.0,0.05,0.8,Hotspot-MPC,57.26193233094254,2.2619323309425425,0.6563583060296614,0.8796638967484766,0.005798611111111111,13,0.5675249910034972,1.0800249583553523e-12,0.0,21.07030900940785,False
921,20.0,4.0,0.2,60.0,4.0,0.05,0.8,Hotspot-MPC,57.48310151903185,2.483101519031848,0.6448639620033307,1.4451404324315058,0.005729166666666668,5,0.8251296443951688,8.633094239485217e-13,0.0,19.620365188935928,False
922,20.0,4.0,0.2,60.0,10.0,0.05,0.8,Hotspot-MPC,56.74197312115361,1.7419731211536131,0.45806861919409797,1.9450108821531678,0.005597222222222224,2,0.9734714432199529,1.0800249583553523e-12,0.0,16.86547193003922,False
923,20.0,4.0,0.2,60.0,30.0,0.05,0.8,Hotspot-MPC,56.344319167389415,1.3443191673894148,0.2013109964348897,2.582486229336424,0.0057013888888888895,0,1.2868437452343295,1.0800249583553523e-12,0.0,19.040387660747115,False
924,20.0,4.0,0.5,10.0,1.0,0.05,0.8,Hotspot-MPC,58.156793452845456,3.1567934528454558,0.9079911102737545,0.7672476884384727,0.006083333333333335,18,0.7144446755143061,9.094947017729282e-13,0.0,27.015078673342874,False
925,20.0,4.0,0.5,10.0,4.0,0.05,0.8,Hotspot-MPC,57.889971296042205,2.889971296042205,0.8162476298328926,0.8707969465994764,0.005951388888888889,11,0.6743118691832842,1.0231815394945443e-12,0.0,24.260185414446124,False
926,20.0,4.0,0.5,10.0,10.0,0.05,0.8,Hotspot-MPC,57.9386145528077,2.9386145528076995,0.7853900638891355,1.4221962751250465,0.005472222222222223,6,0.8589838393905291,1.1191048088221578e-12,0.0,14.255573053189696,False
927,20.0,4.0,0.5,10.0,30.0,0.05,0.8,Hotspot-MPC,57.39018989587596,2.390189895875963,0.4985657272353287,2.1863396428491693,0.005625000000000001,1,1.0562537068408788,1.0320633236915455e-12,0.0,17.44544945822799,False
928,20.0,4.0,0.5,30.0,1.0,0.05,0.8,Hotspot-MPC,58.156793452845456,3.1567934528454558,0.9079911102737545,0.7672476884384727,0.006083333333333335,18,0.7144446755143061,9.094947017729282e-13,0.0,27.015078673342874,False
929,20.0,4.0,0.5,30.0,4.0,0.05,0.8,Hotspot-MPC,57.889971296042205,2.889971296042205,0.8162476298328926,0.8707969465994764,0.005951388888888889,11,0.6743118691832842,1.0231815394945443e-12,0.0,24.260185414446124,False
930,20.0,4.0,0.5,30.0,10.0,0.05,0.8,Hotspot-MPC,57.9386145528077,2.9386145528076995,0.7853900638891355,1.4221962751250465,0.005472222222222223,6,0.8589838393905291,1.1191048088221578e-12,0.0,14.255573053189696,False
931,20.0,4.0,0.5,30.0,30.0,0.05,0.8,Hotspot-MPC,57.39018989587596,2.390189895875963,0.4985657272353287,2.1863396428491693,0.005625000000000001,1,1.0562537068408788,1.0320633236915455e-12,0.0,17.44544945822799,False
932,20.0,4.0,0.5,60.0,1.0,0.05,0.8,Hotspot-MPC,57.649668047057766,2.649668047057766,0.7398093259764209,0.7970536264037877,0.005875000000000001,16,0.6155415275373128,9.663381206337363e-13,0.0,22.665247211926996,False
933,20.0,4.0,0.5,60.0,4.0,0.05,0.8,Hotspot-MPC,57.99751407073677,2.99751407073677,0.8287244976657349,0.8622781965543791,0.005819444444444446,11,0.6982545704055511,1.2789769243681803e-12,0.0,21.505292155549462,False
934,20.0,4.0,0.5,60.0,10.0,0.05,0.8,Hotspot-MPC,57.9386145528077,2.9386145528076995,0.7853900638891355,1.4221962751250465,0.005472222222222223,6,0.8589838393905291,1.1191048088221578e-12,0.0,14.255573053189696,False
935,20.0,4.0,0.5,60.0,30.0,0.05,0.8,Hotspot-MPC,57.39018989587596,2.390189895875963,0.4985657272353287,2.1863396428491693,0.005625000000000001,1,1.0562537068408788,1.0320633236915455e-12,0.0,17.44544945822799,False
936,20.0,4.0,1.0,10.0,1.0,0.05,0.8,Hotspot-MPC,58.37480157637357,3.374801576373571,1.003180804275427,0.7492747637412305,0.005916666666666668,22,0.7865998012217094,8.242295734817162e-13,0.0,23.535213504210194,False
937,20.0,4.0,1.0,10.0,4.0,0.05,0.8,Hotspot-MPC,58.20379178518696,3.203791785186958,1.0257365736839792,0.7639358777715595,0.005715277777777778,16,0.8067194643639729,1.3358203432289883e-12,0.0,19.33037642484152,False
938,20.0,4.0,1.0,10.0,10.0,0.05,0.8,Hotspot-MPC,58.55789682049641,3.55789682049641,1.041416390018044,0.9514496935971362,0.005520833333333334,10,0.9085306177629295,9.592326932761353e-13,0.0,15.270533727520053,False
939,20.0,4.0,1.0,10.0,30.0,0.05,0.8,Hotspot-MPC,58.245415575838166,3.245415575838166,0.9263021770395584,1.721238619447018,0.0054444444444444445,4,0.9693451853048072,9.459100169806334e-13,0.0,13.675595525000904,False
940,20.0,4.0,1.0,30.0,1.0,0.05,0.8,Hotspot-MPC,58.37480157637357,3.374801576373571,1.003180804275427,0.7492747637412305,0.005916666666666668,22,0.7865998012217094,8.242295734817162e-13,0.0,23.535213504210194,False
941,20.0,4.0,1.0,30.0,4.0,0.05,0.8,Hotspot-MPC,58.20379178518696,3.203791785186958,1.0257365736839792,0.7639358777715595,0.005715277777777778,16,0.8067194643639729,1.3358203432289883e-12,0.0,19.33037642484152,False
942,20.0,4.0,1.0,30.0,10.0,0.05,0.8,Hotspot-MPC,58.55789682049641,3.55789682049641,1.041416390018044,0.9514496935971362,0.005520833333333334,10,0.9085306177629295,9.592326932761353e-13,0.0,15.270533727520053,False
943,20.0,4.0,1.0,30.0,30.0,0.05,0.8,Hotspot-MPC,58.245415575838166,3.245415575838166,0.9263021770395584,1.721238619447018,0.0054444444444444445,4,0.9693451853048072,9.459100169806334e-13,0.0,13.675595525000904,False
944,20.0,4.0,1.0,60.0,1.0,0.05,0.8,Hotspot-MPC,58.25613019836317,3.2561301983631665,0.9757505155756374,0.7647398318715236,0.005680555555555557,16,0.7962543042594941,1.1723955140041653e-12,0.0,18.60540451460555,False
945,20.0,4.0,1.0,60.0,4.0,0.05,0.8,Hotspot-MPC,57.88096004850291,2.8809600485029065,0.9118090969958881,0.7736695833945607,0.005715277777777778,15,0.7226171079196709,9.521272659185342e-13,0.0,19.33037642484152,False
946,20.0,4.0,1.0,60.0,10.0,0.05,0.8,Hotspot-MPC,58.55789682049641,3.55789682049641,1.041416390018044,0.9514496935971362,0.005520833333333334,10,0.9085306177629295,9.592326932761353e-13,0.0,15.270533727520053,False
947,20.0,4.0,1.0,60.0,30.0,0.05,0.8,Hotspot-MPC,58.245415575838166,3.245415575838166,0.9263021770395584,1.721238619447018,0.0054444444444444445,4,0.9693451853048072,9.459100169806334e-13,0.0,13.675595525000904,False
948,20.0,4.0,2.0,10.0,1.0,0.05,0.8,Hotspot-MPC,58.6523689077234,3.6523689077233996,1.2377297107608407,0.7096111859527741,0.005659722222222222,21,1.0129963891323126,1.0800249583553523e-12,0.0,18.17042136846394,False
949,20.0,4.0,2.0,10.0,4.0,0.05,0.8,Hotspot-MPC,59.11103895842378,4.1110389584237765,1.34792694760391,0.6743605343697496,0.005819444444444446,20,1.1426307408998693,9.663381206337363e-13,0.0,21.505292155549462,False
950,20.0,4.0,2.0,10.0,10.0,0.05,0.8,Hotspot-MPC,58.68359452799483,3.6835945279948277,1.2595471990600782,0.7532213327442069,0.005520833333333334,15,1.030439590393375,1.0338396805309458e-12,0.0,15.270533727520053,False
951,20.0,4.0,2.0,10.0,30.0,0.05,0.8,Hotspot-MPC,59.13537576559694,4.13537576559694,1.2225756507373744,1.166081310288444,0.005312500000000002,7,1.070900817016571,1.0800249583553523e-12,0.0,10.920702266104243,False
952,20.0,4.0,2.0,30.0,1.0,0.05,0.8,Hotspot-MPC,58.6523689077234,3.6523689077233996,1.2377297107608407,0.7096111859527741,0.005659722222222222,21,1.0129963891323126,1.0800249583553523e-12,0.0,18.17042136846394,False
953,20.0,4.0,2.0,30.0,4.0,0.05,0.8,Hotspot-MPC,59.11103895842378,4.1110389584237765,1.34792694760391,0.6743605343697496,0.005819444444444446,20,1.1426307408998693,9.663381206337363e-13,0.0,21.505292155549462,False
954,20.0,4.0,2.0,30.0,10.0,0.05,0.8,Hotspot-MPC,58.68359452799483,3.6835945279948277,1.2595471990600782,0.7532213327442069,0.005520833333333334,15,1.030439590393375,1.0338396805309458e-12,0.0,15.270533727520053,False
955,20.0,4.0,2.0,30.0,30.0,0.05,0.8,Hotspot-MPC,59.13537576559694,4.13537576559694,1.2225756507373744,1.166081310288444,0.005312500000000002,7,1.070900817016571,1.0800249583553523e-12,0.0,10.920702266104243,False
956,20.0,4.0,2.0,60.0,1.0,0.05,0.8,Hotspot-MPC,58.798051746395565,3.798051746395565,1.2501374045220968,0.752064584248731,0.005506944444444445,16,1.0338113412467014,1.1084466677857563e-12,0.0,14.980544963425668,False
957,20.0,4.0,2.0,60.0,4.0,0.05,0.8,Hotspot-MPC,58.325705206135815,3.325705206135815,1.0587548849730035,0.7636483790668576,0.005597222222222223,16,0.8465174897153024,9.237055564881302e-13,0.0,16.8654719300392,False
958,20.0,4.0,2.0,60.0,10.0,0.05,0.8,Hotspot-MPC,58.3746950151931,3.3746950151930974,1.1024579192964108,0.7663711271131696,0.005618055555555557,14,0.8928422170837933,1.0338396805309458e-12,0.0,17.30045507618079,False
959,20.0,4.0,2.0,60.0,30.0,0.05,0.8,Hotspot-MPC,59.13537576559694,4.13537576559694,1.2225756507373744,1.166081310288444,0.005312500000000002,7,1.070900817016571,1.0800249583553523e-12,0.0,10.920702266104243,False
960,50.0,0.5,0.2,10.0,1.0,0.05,0.8,Hotspot-MPC,59.55348027443558,4.553480274435579,1.5530676554942073,0.7521331901165066,0.004972222222222224,15,1.2888623190067894,9.805489753489383e-13,0.0,3.8159775457916822,True
961,50.0,0.5,0.2,10.0,4.0,0.05,0.8,Hotspot-MPC,59.670189623769346,4.670189623769346,1.5196542667585733,1.3344273051893363,0.004784722222222223,6,1.2998567004459434,1.3073986337985843e-12,0.0,-0.09887076948260631,True
962,50.0,0.5,0.2,10.0,10.0,0.05,0.8,Hotspot-MPC,58.73703451572197,3.737034515721973,1.0537032166774178,1.8937713011177688,0.0050625,2,0.8928242881046599,1.1226575225009583e-12,0.0,5.700904512405169,False
963,50.0,0.5,0.2,10.0,30.0,0.05,0.8,Hotspot-MPC,56.36450555563299,1.364505555632988,0.6161323194147088,2.5154033230705366,0.00526388888888889,0,0.7193768999554149,1.1226575225009583e-12,0.0,9.905741591773843,False
964,50.0,0.5,0.2,30.0,1.0,0.05,0.8,Hotspot-MPC,59.55348027443558,4.553480274435579,1.5530676554942073,0.7521331901165066,0.004972222222222224,15,1.2888623190067894,9.805489753489383e-13,0.0,3.8159775457916822,True
965,50.0,0.5,0.2,30.0,4.0,0.05,0.8,Hotspot-MPC,59.670189623769346,4.670189623769346,1.5196542667585733,1.3344273051893363,0.004784722222222223,6,1.2998567004459434,1.3073986337985843e-12,0.0,-0.09887076948260631,True
966,50.0,0.5,0.2,30.0,10.0,0.05,0.8,Hotspot-MPC,58.73703451572197,3.737034515721973,1.0537032166774178,1.8937713011177688,0.0050625,2,0.8928242881046599,1.1226575225009583e-12,0.0,5.700904512405169,False
967,50.0,0.5,0.2,30.0,30.0,0.05,0.8,Hotspot-MPC,56.36450555563299,1.364505555632988,0.6161323194147088,2.5154033230705366,0.00526388888888889,0,0.7193768999554149,1.1226575225009583e-12,0.0,9.905741591773843,False
968,50.0,0.5,0.2,60.0,1.0,0.05,0.8,Hotspot-MPC,59.86200359531743,4.862003595317432,1.6722546004920806,0.709822885292832,0.005083333333333334,14,1.4378964203239135,1.2505552149377763e-12,0.0,6.135887658546757,False
969,50.0,0.5,0.2,60.0,4.0,0.05,0.8,Hotspot-MPC,59.670189623769346,4.670189623769346,1.5196542667585733,1.3344273051893363,0.004784722222222223,6,1.2998567004459434,1.3073986337985843e-12,0.0,-0.09887076948260631,True
970,50.0,0.5,0.2,60.0,10.0,0.05,0.8,Hotspot-MPC,58.73703451572197,3.737034515721973,1.0537032166774178,1.8937713011177688,0.0050625,2,0.8928242881046599,1.1226575225009583e-12,0.0,5.700904512405169,False
971,50.0,0.5,0.2,60.0,30.0,0.05,0.8,Hotspot-MPC,56.36450555563299,1.364505555632988,0.6161323194147088,2.5154033230705366,0.00526388888888889,0,0.7193768999554149,1.1226575225009583e-12,0.0,9.905741591773843,False
972,50.0,0.5,0.5,10.0,1.0,0.05,0.8,Hotspot-MPC,60.156988599214436,5.156988599214436,1.8535504744491154,0.6606788192744204,0.005048611111111111,19,1.6139546215020661,9.663381206337363e-13,0.0,5.410915748310785,False
973,50.0,0.5,0.5,10.0,4.0,0.05,0.8,Hotspot-MPC,60.1724115445761,5.1724115445761,1.9137873054063088,0.7597671646801617,0.004680555555555556,12,1.6633815825365188,1.1652900866465643e-12,0.0,-2.2737865001905444,True
974,50.0,0.5,0.5,10.0,10.0,0.05,0.8,Hotspot-MPC,59.940746587080646,4.940746587080646,1.7303728632504627,1.316935188221149,0.004583333333333333,6,1.422032186476183,9.663381206337363e-13,0.0,-4.303707848851291,True
975,50.0,0.5,0.5,10.0,30.0,0.05,0.8,Hotspot-MPC,58.46041905152753,3.4604190515275306,1.1316233081511904,2.1033396748711057,0.005006944444444445,1,0.6702039828729651,8.384404281969182e-13,0.0,4.540949456027632,True
976,50.0,0.5,0.5,30.0,1.0,0.05,0.8,Hotspot-MPC,60.156988599214436,5.156988599214436,1.8535504744491154,0.6606788192744204,0.005048611111111111,19,1.6139546215020661,9.663381206337363e-13,0.0,5.410915748310785,False
977,50.0,0.5,0.5,30.0,4.0,0.05,0.8,Hotspot-MPC,60.1724115445761,5.1724115445761,1.9137873054063088,0.7597671646801617,0.004680555555555556,12,1.6633815825365188,1.1652900866465643e-12,0.0,-2.2737865001905444,True
978,50.0,0.5,0.5,30.0,10.0,0.05,0.8,Hotspot-MPC,59.940746587080646,4.940746587080646,1.7303728632504627,1.316935188221149,0.004583333333333333,6,1.422032186476183,9.663381206337363e-13,0.0,-4.303707848851291,True
979,50.0,0.5,0.5,30.0,30.0,0.05,0.8,Hotspot-MPC,58.46041905152753,3.4604190515275306,1.1316233081511904,2.1033396748711057,0.005006944444444445,1,0.6702039828729651,8.384404281969182e-13,0.0,4.540949456027632,True
980,50.0,0.5,0.5,60.0,1.0,0.05,0.8,Hotspot-MPC,60.00788878284883,5.0078887828488305,1.790065492509853,0.698899997287369,0.004909722222222223,16,1.5472662663065784,1.2647660696529783e-12,0.0,2.511028107366897,True
981,50.0,0.5,0.5,60.0,4.0,0.05,0.8,Hotspot-MPC,59.554249307308815,4.554249307308815,1.711874750230347,0.7815108348878659,0.0048125,12,1.4527502293722399,9.343636975245317e-13,0.0,0.48110675870614017,True
982,50.0,0.5,0.5,60.0,10.0,0.05,0.8,Hotspot-MPC,59.940746587080646,4.940746587080646,1.7303728632504627,1.316935188221149,0.004583333333333333,6,1.422032186476183,9.663381206337363e-13,0.0,-4.303707848851291,True
983,50.0,0.5,0.5,60.0,30.0,0.05,0.8,Hotspot-MPC,58.46041905152753,3.4604190515275306,1.1316233081511904,2.1033396748711057,0.005006944444444445,1,0.6702039828729651,8.384404281969182e-13,0.0,4.540949456027632,True
984,50.0,0.5,1.0,10.0,1.0,0.05,0.8,Hotspot-MPC,60.873672430127,5.873672430127002,2.3230077964515106,0.6043727378275582,0.005020833333333334,21,2.113775622573664,1.0231815394945443e-12,0.0,4.830938220122016,True
985,50.0,0.5,1.0,10.0,4.0,0.05,0.8,Hotspot-MPC,60.61863413920963,5.618634139209632,2.128746792192282,0.6674479678847467,0.005041666666666668,16,1.8821078454522615,1.1368683772161603e-12,0.0,5.265921366263626,False
986,50.0,0.5,1.0,10.0,10.0,0.05,0.8,Hotspot-MPC,60.2923804842553,5.292380484255297,2.0545349360196936,0.8449535629569174,0.004618055555555557,10,1.7663384182493782,9.663381206337363e-13,0.0,-3.578735938615285,True
987,50.0,0.5,1.0,10.0,30.0,0.05,0.8,Hotspot-MPC,59.8850270823426,4.885027082342603,1.9565236969438224,1.641318166337049,0.004680555555555556,4,1.4361107163376745,1.0089706847793423e-12,0.0,-2.2737865001905444,True
988,50.0,0.5,1.0,30.0,1.0,0.05,0.8,Hotspot-MPC,60.873672430127,5.873672430127002,2.3230077964515106,0.6043727378275582,0.005020833333333334,21,2.113775622573664,1.0231815394945443e-12,0.0,4.830938220122016,True
989,50.0,0.5,1.0,30.0,4.0,0.05,0.8,Hotspot-MPC,60.61863413920963,5.618634139209632,2.128746792192282,0.6674479678847467,0.005041666666666668,16,1.8821078454522615,1.1368683772161603e-12,0.0,5.265921366263626,False
990,50.0,0.5,1.0,30.0,10.0,0.05,0.8,Hotspot-MPC,60.2923804842553,5.292380484255297,2.0545349360196936,0.8449535629569174,0.004618055555555557,10,1.7663384182493782,9.663381206337363e-13,0.0,-3.578735938615285,True
991,50.0,0.5,1.0,30.0,30.0,0.05,0.8,Hotspot-MPC,59.8850270823426,4.885027082342603,1.9565236969438224,1.641318166337049,0.004680555555555556,4,1.4361107163376745,1.0089706847793423e-12,0.0,-2.2737865001905444,True
992,50.0,0.5,1.0,60.0,1.0,0.05,0.8,Hotspot-MPC,60.17234322058345,5.17234322058345,1.9048819622199429,0.6864712555847065,0.004875,16,1.6563925924273846,1.0871303857129533e-12,0.0,1.786056197130903,True
993,50.0,0.5,1.0,60.0,4.0,0.05,0.8,Hotspot-MPC,60.256171655726575,5.256171655726575,2.0371580292480833,0.7025463958234547,0.004798611111111111,15,1.7809671154981572,1.0729195309977513e-12,0.0,0.19111799461175583,True
994,50.0,0.5,1.0,60.0,10.0,0.05,0.8,Hotspot-MPC,60.2923804842553,5.292380484255297,2.0545349360196936,0.8449535629569174,0.004618055555555557,10,1.7663384182493782,9.663381206337363e-13,0.0,-3.578735938615285,True
995,50.0,0.5,1.0,60.0,30.0,0.05,0.8,Hotspot-MPC,59.8850270823426,4.885027082342603,1.9565236969438224,1.641318166337049,0.004680555555555556,4,1.4361107163376745,1.0089706847793423e-12,0.0,-2.2737865001905444,True
996,50.0,0.5,2.0,10.0,1.0,0.05,0.8,Hotspot-MPC,61.988361950455314,6.988361950455314,2.783696948179457,0.577972641534371,0.0048402777777777775,22,2.5761603704015354,1.0089706847793423e-12,0.0,1.061084286894931,True
997,50.0,0.5,2.0,10.0,4.0,0.05,0.8,Hotspot-MPC,61.313388048624596,6.313388048624596,2.6146367363347767,0.5890369597718299,0.004805555555555556,21,2.4005500566182016,9.663381206337363e-13,0.0,0.3361123766589591,True
998,50.0,0.5,2.0,10.0,10.0,0.05,0.8,Hotspot-MPC,61.632389195251385,6.632389195251385,2.7883012004085157,0.6442353300801819,0.004375,15,2.5496129574525983,1.0516032489249483e-12,0.0,-8.653539310267123,False
999,50.0,0.5,2.0,10.0,30.0,0.05,0.8,Hotspot-MPC,61.714642963517576,6.714642963517576,2.9355929215623653,0.9767169468495702,0.004111111111111112,8,2.5943459748314,1.1937117960769683e-12,0.0,-14.163325828060525,False
1000,50.0,0.5,2.0,30.0,1.0,0.05,0.8,Hotspot-MPC,61.988361950455314,6.988361950455314,2.783696948179457,0.577972641534371,0.0048402777777777775,22,2.5761603704015354,1.0089706847793423e-12,0.0,1.061084286894931,True
1001,50.0,0.5,2.0,30.0,4.0,0.05,0.8,Hotspot-MPC,61.313388048624596,6.313388048624596,2.6146367363347767,0.5890369597718299,0.004805555555555556,21,2.4005500566182016,9.663381206337363e-13,0.0,0.3361123766589591,True
1002,50.0,0.5,2.0,30.0,10.0,0.05,0.8,Hotspot-MPC,61.632389195251385,6.632389195251385,2.7883012004085157,0.6442353300801819,0.004375,15,2.5496129574525983,1.0516032489249483e-12,0.0,-8.653539310267123,False
1003,50.0,0.5,2.0,30.0,30.0,0.05,0.8,Hotspot-MPC,61.714642963517576,6.714642963517576,2.9355929215623653,0.9767169468495702,0.004111111111111112,8,2.5943459748314,1.1937117960769683e-12,0.0,-14.163325828060525,False
1004,50.0,0.5,2.0,60.0,1.0,0.05,0.8,Hotspot-MPC,61.2466776776219,6.2466776776219035,2.4983294488581027,0.6272006770555676,0.004694444444444445,16,2.275372363808016,1.1510792319313623e-12,0.0,-1.98379773609616,True
1005,50.0,0.5,2.0,60.0,4.0,0.05,0.8,Hotspot-MPC,61.33797262379873,6.337972623798727,2.4986949120579016,0.628797124635883,0.0044375000000000005,16,2.2743750570723495,9.805489753489383e-13,0.0,-7.34858987184237,False
1006,50.0,0.5,2.0,60.0,10.0,0.05,0.8,Hotspot-MPC,61.32081653026441,6.320816530264409,2.5765049248144,0.6505150409367654,0.00451388888888889,14,2.339285931593675,9.947598300641403e-13,0.0,-5.753651669323212,False
1007,50.0,0.5,2.0,60.0,30.0,0.05,0.8,Hotspot-MPC,61.714642963517576,6.714642963517576,2.9355929215623653,0.9767169468495702,0.004111111111111112,8,2.5943459748314,1.1937117960769683e-12,0.0,-14.163325828060525,False
