time_s,experiment_T1_C,experiment_T2_C,experiment_T3_C,paper_simulation_T1_C,paper_simulation_T2_C,paper_simulation_T3_C,reference_C
1041.0,54.01902764833799,54.828067722895305,56.15469089779433,54.104094137059874,55.00461210929159,56.22039988230767,54.989826117023185
1042.0,54.09676918297607,54.828067722895305,56.17517862690275,54.10342536073807,55.00431595148325,56.21983036558034,54.994514662534854
1043.0,54.21921404162783,54.828067722895305,56.2421559490525,54.102794721311454,55.00115651076868,56.21949279594163,55.00058206965899
1044.0,54.21921404162783,54.82870456663561,56.382665424044724,54.10222915963776,54.99906298685014,56.219396597665465,55.00609062394396
1045.0,54.21921404162783,55.153774464119294,56.45852749301025,54.101763495267754,54.99796406938822,56.21955119502577,55.01022749493289
1046.0,54.20316868592731,55.16430568499534,56.47368748058403,54.10137220412621,54.99778844804348,56.21996601229648,55.01254033539924
1047.0,54.18779123951537,55.16430568499534,56.47595526561044,54.10106483614403,54.99845159493231,56.22059672240516,55.012493963662095
1048.0,54.18779123951537,55.16430568499534,56.47595526561044,54.100801653870185,55.001080219700484,56.221015741331335,55.00984165984183
1049.0,54.20316868592731,55.14822926374651,56.5333799316558,54.10062409112502,55.004872143857945,56.221282176550396,55.006934134520506
1050.0,54.22472817645231,55.14389561975769,56.5333799316558,54.100536385690376,55.009411219740656,56.22135285075133,55.00524924490459
1051.0,54.22472817645231,55.134544889717304,56.5333799316558,54.100440423021055,55.01355874060216,56.22139498510937,55.004469745849235
1052.0,54.22472817645231,55.1267008387698,56.43653308480896,54.10046273498959,55.01732768837977,56.22139915535059,55.00501447915258
1053.0,53.9350419384902,55.1267008387698,56.37553588070829,54.10040789671029,55.020708497435464,56.22135593720105,55.00623085105861
1054.0,53.9350419384902,55.1267008387698,56.34361602982293,54.10027724957148,55.02370116776924,56.22125590638681,55.00672822569392
1055.0,53.9350419384902,55.1267008387698,56.11028269648959,54.100272524868814,55.026305699381105,56.221089638633956,55.00630456837371
1056.0,54.09580615097859,55.14967381174278,56.08539919229574,54.10042070115715,55.02852209227105,56.22137641143617,55.00625257521826
1057.0,54.20936626281454,55.153774464119294,56.08539919229574,54.100716233821984,55.030350346439064,56.22173359927177,55.00615825615843
1058.0,54.240323081702385,55.153774464119294,56.08539919229574,54.10098266275819,55.03163978188139,56.22216120214079,55.006680794611995
1059.0,54.242451071761415,55.153774464119294,56.08974836905872,54.10125210589135,55.03238485241282,56.2226592200432,55.00760530243306
1060.0,54.31842187014601,55.165890027958994,56.193227710469095,54.10153043454412,55.03266186637936,56.22322765297901,55.009129759129934
1061.0,54.339375582479015,55.17679403541472,56.25475302889095,54.101929425317465,55.03246614305833,56.223866500948226,55.01113739734446
1062.0,54.339375582479015,55.17679403541472,56.25475302889095,54.10243484755777,55.03179300172698,56.22457576395084,55.012561382138855
1063.0,54.339375582479015,55.17679403541472,56.25475302889095,54.10303247061138,55.03137357127419,56.225355441986856,55.012603613438046
1064.0,54.047095371233304,55.172165268716995,56.093693693693695,54.10382667773637,55.030719908346356,56.22577552428527,55.011576520864786
1065.0,53.95118049083566,55.172165268716995,56.038676607642124,54.10464226225608,55.02989555139833,56.22604085686429,55.00945696118127
1066.0,53.94221808014912,55.131174277726004,56.038676607642124,54.10554444014609,55.02800320117259,56.22638753349304,55.00751860785249
1067.0,53.92451071761417,55.131174277726004,56.038676607642124,54.10650860148577,55.025638207901984,56.226569858637966,55.005387313618854
1068.0,53.89064926995962,55.12376514445481,56.056228642435535,54.10740242632766,55.0227951997504,56.22671470187475,55.00389573748879
1069.0,53.89064926995962,54.886672879776334,56.056228642435535,54.10842661400943,55.019468804881676,56.226637776238775,55.00299970817229
1070.0,53.89064926995962,54.886672879776334,56.056228642435535,54.10929182989709,55.01565365145968,56.22620519107028,55.00293601316979
1071.0,54.20843429636535,54.886672879776334,55.97381174277726,54.110061207201696,55.01134436764827,56.2257748520204,55.00291210608246
1072.0,54.27772600186393,54.90761105933519,55.97381174277726,54.1106866444291,55.006535581611296,56.22556217443056,55.00253935804565
1073.0,54.280257844050944,55.02491456974216,55.97381174277726,54.110958699656855,55.00152328152018,56.22531891350109,55.00217308520996
1074.0,54.28247903075489,55.0883504193849,56.01463187325257,54.11106955110827,55.000089880869254,56.2245840573119,55.00180681237429
1075.0,54.32393600497049,55.137698042870454,56.1820441130786,54.111116677190076,54.9994051131253,56.22399453128031,55.00144053953859
1076.0,54.32393600497049,55.137698042870454,56.40689655172412,54.11110487799911,54.99926261182059,56.22354312583677,55.001074266702915
1077.0,54.32393600497049,55.137698042870454,56.40689655172412,54.11111547873657,55.00008704887493,56.223222631411716,55.00070799386723
1078.0,54.26334265299782,55.0568499534017,56.40689655172412,54.11101785739504,55.00187406242022,56.22302583843559,55.000341721031546
1079.0,54.22180801491146,55.019975147561354,56.39109972041006,54.11103733422784,55.00318596061947,56.22318340287147,54.99997544819586
1080.0,54.206896551724135,55.00465983224604,56.363466915191054,54.11090391164035,55.00143682584897,56.22342014063267,54.99960917536017
