curve,duty_ratio_percent,data_value
corotation_mass_flow_kg_s,49.175824175824175,0.0001642512077294686
corotation_mass_flow_kg_s,49.244505494505496,0.0001642512077294686
corotation_mass_flow_kg_s,49.31318681318681,0.0001646376811594203
corotation_mass_flow_kg_s,49.38186813186813,0.000165024154589372
corotation_mass_flow_kg_s,49.45054945054945,0.00016541062801932367
corotation_mass_flow_kg_s,49.51923076923077,0.00016541062801932367
corotation_mass_flow_kg_s,49.58791208791209,0.00016541062801932367
corotation_mass_flow_kg_s,49.65659340659341,0.00016541062801932367
corotation_mass_flow_kg_s,49.72527472527472,0.00016579710144927538
corotation_mass_flow_kg_s,49.793956043956044,0.00016618357487922704
corotation_mass_flow_kg_s,49.862637362637365,0.00016618357487922704
corotation_mass_flow_kg_s,49.93131868131868,0.00016618357487922704
corotation_mass_flow_kg_s,50.0,0.00016618357487922704
corotation_mass_flow_kg_s,50.06868131868132,0.00016618357487922704
corotation_mass_flow_kg_s,50.137362637362635,0.00016618357487922704
corotation_mass_flow_kg_s,50.206043956043956,0.0001605475040257649
corotation_mass_flow_kg_s,50.27472527472528,0.00015491143317230275
corotation_mass_flow_kg_s,50.34340659340659,0.0001492753623188406
corotation_mass_flow_kg_s,50.41208791208791,0.0001436392914653784
corotation_mass_flow_kg_s,50.48076923076923,0.0001380032206119163
corotation_mass_flow_kg_s,50.54945054945055,0.0001323671497584541
corotation_mass_flow_kg_s,50.61813186813187,0.0001267310789049919
corotation_mass_flow_kg_s,50.68681318681319,0.00012109500805152981
corotation_mass_flow_kg_s,50.755494505494504,0.00011545893719806761
corotation_mass_flow_kg_s,50.824175824175825,0.00010982286634460546
corotation_mass_flow_kg_s,50.892857142857146,0.00010418679549114332
corotation_mass_flow_kg_s,50.96153846153846,9.855072463768117e-05
corotation_mass_flow_kg_s,51.03021978021978,9.855072463768117e-05
corotation_mass_flow_kg_s,51.0989010989011,0.00010314009661835746
corotation_mass_flow_kg_s,51.167582417582416,0.00010772946859903386
corotation_mass_flow_kg_s,51.23626373626374,0.00011231884057971014
corotation_mass_flow_kg_s,51.30494505494506,0.00011690821256038643
corotation_mass_flow_kg_s,51.37362637362637,0.00012149758454106283
corotation_mass_flow_kg_s,51.44230769230769,0.00012608695652173912
corotation_mass_flow_kg_s,51.510989010989015,0.00013067632850241546
corotation_mass_flow_kg_s,51.57967032967033,0.0001352657004830918
corotation_mass_flow_kg_s,51.64835164835165,0.00013985507246376815
corotation_mass_flow_kg_s,51.717032967032964,0.00014444444444444444
corotation_mass_flow_kg_s,51.785714285714285,0.00014903381642512078
corotation_mass_flow_kg_s,51.854395604395606,0.00015362318840579712
corotation_mass_flow_kg_s,51.92307692307692,0.0001582125603864734
corotation_mass_flow_kg_s,51.99175824175824,0.00016280193236714976
corotation_mass_flow_kg_s,52.06043956043956,0.0001673913043478261
corotation_mass_flow_kg_s,52.129120879120876,0.00017198067632850242
corotation_mass_flow_kg_s,52.1978021978022,0.00017198067632850242
corotation_mass_flow_kg_s,52.26648351648352,0.00017198067632850242
corotation_mass_flow_kg_s,52.33516483516483,0.00017198067632850242
corotation_mass_flow_kg_s,52.40384615384615,0.00017198067632850242
corotation_mass_flow_kg_s,52.472527472527474,0.00017198067632850242
corotation_mass_flow_kg_s,52.54120879120879,0.0001727536231884058
corotation_mass_flow_kg_s,52.60989010989011,0.0001727536231884058
corotation_mass_flow_kg_s,52.67857142857143,0.0001731400966183575
corotation_mass_flow_kg_s,52.747252747252745,0.0001731400966183575
corotation_mass_flow_kg_s,52.815934065934066,0.00017352657004830917
corotation_mass_flow_kg_s,52.88461538461539,0.00017352657004830917
corotation_mass_flow_kg_s,52.9532967032967,0.00017352657004830917
corotation_mass_flow_kg_s,53.02197802197802,0.00017352657004830917
corotation_mass_flow_kg_s,53.09065934065934,0.00017391304347826088
corotation_mass_flow_kg_s,53.15934065934066,0.00017429951690821257
corotation_mass_flow_kg_s,53.22802197802198,0.00017391304347826088
corotation_mass_flow_kg_s,53.2967032967033,0.00017391304347826088
corotation_mass_flow_kg_s,53.36538461538461,0.00017429951690821257
corotation_mass_flow_kg_s,53.434065934065934,0.00017507246376811594
corotation_mass_flow_kg_s,53.502747252747255,0.00017623188405797104
corotation_mass_flow_kg_s,53.57142857142857,0.00017507246376811594
corotation_mass_flow_kg_s,53.64010989010989,0.0001770048309178744
corotation_mass_flow_kg_s,53.70879120879121,0.00017777777777777779
corotation_mass_flow_kg_s,53.777472527472526,0.00017932367149758454
corotation_mass_flow_kg_s,53.84615384615385,0.0001800966183574879
corotation_mass_flow_kg_s,53.91483516483517,0.000181256038647343
corotation_mass_flow_kg_s,53.98351648351648,0.00018086956521739132
corotation_mass_flow_kg_s,54.0521978021978,0.000181256038647343
corotation_mass_flow_kg_s,54.120879120879124,0.000181256038647343
corotation_mass_flow_kg_s,54.18956043956044,0.0001816425120772947
corotation_mass_flow_kg_s,54.25824175824176,0.000181256038647343
corotation_mass_flow_kg_s,54.32692307692308,0.000181256038647343
corotation_mass_flow_kg_s,54.395604395604394,0.000181256038647343
corotation_mass_flow_kg_s,54.464285714285715,0.00018086956521739132
corotation_mass_flow_kg_s,54.532967032967036,0.000181256038647343
corotation_mass_flow_kg_s,54.60164835164835,0.000181256038647343
corotation_mass_flow_kg_s,54.67032967032967,0.000181256038647343
corotation_mass_flow_kg_s,54.739010989010985,0.00018178743961352656
corotation_mass_flow_kg_s,54.80769230769231,0.00018231884057971017
corotation_mass_flow_kg_s,54.87637362637363,0.00018285024154589375
corotation_mass_flow_kg_s,54.94505494505494,0.0001833816425120773
corotation_mass_flow_kg_s,55.01373626373626,0.00018391304347826088
corotation_mass_flow_kg_s,55.082417582417584,0.00018444444444444443
corotation_mass_flow_kg_s,55.1510989010989,0.00018497584541062804
corotation_mass_flow_kg_s,55.21978021978022,0.00018550724637681162
corotation_mass_flow_kg_s,55.28846153846154,0.0001851207729468599
corotation_mass_flow_kg_s,55.357142857142854,0.0001851207729468599
corotation_mass_flow_kg_s,55.425824175824175,0.00018550724637681162
corotation_mass_flow_kg_s,55.494505494505496,0.00018550724637681162
corotation_mass_flow_kg_s,55.56318681318681,0.00018550724637681162
corotation_mass_flow_kg_s,55.63186813186813,0.00018589371980676328
corotation_mass_flow_kg_s,55.70054945054945,0.00018589371980676328
corotation_mass_flow_kg_s,55.76923076923077,0.000186280193236715
corotation_mass_flow_kg_s,55.83791208791209,0.000186280193236715
corotation_mass_flow_kg_s,55.90659340659341,0.00018666666666666666
corotation_mass_flow_kg_s,55.97527472527472,0.00018666666666666666
corotation_mass_flow_kg_s,56.043956043956044,0.00018705314009661837
corotation_mass_flow_kg_s,56.112637362637365,0.00018705314009661837
corotation_mass_flow_kg_s,56.18131868131868,0.00018743961352657006
corotation_mass_flow_kg_s,56.25,0.00018743961352657006
corotation_mass_flow_kg_s,56.31868131868132,0.00018782608695652175
corotation_mass_flow_kg_s,56.387362637362635,0.00018782608695652175
corotation_mass_flow_kg_s,56.456043956043956,0.00018821256038647344
corotation_mass_flow_kg_s,56.52472527472528,0.00018821256038647344
corotation_mass_flow_kg_s,56.59340659340659,0.00018821256038647344
corotation_mass_flow_kg_s,56.66208791208791,0.00018821256038647344
corotation_mass_flow_kg_s,56.73076923076923,0.00018859903381642513
corotation_mass_flow_kg_s,56.79945054945055,0.00018859903381642513
corotation_mass_flow_kg_s,56.86813186813187,0.00018859903381642513
corotation_mass_flow_kg_s,56.93681318681319,0.0001889855072463768
corotation_mass_flow_kg_s,57.005494505494504,0.00018859903381642513
corotation_mass_flow_kg_s,57.074175824175825,0.00018894256575415999
corotation_mass_flow_kg_s,57.142857142857146,0.00018928609769189482
corotation_mass_flow_kg_s,57.21153846153846,0.00018962962962962963
corotation_mass_flow_kg_s,57.28021978021978,0.0001899731615673645
corotation_mass_flow_kg_s,57.3489010989011,0.00019031669350509932
corotation_mass_flow_kg_s,57.417582417582416,0.00019066022544283415
corotation_mass_flow_kg_s,57.48626373626374,0.00019100375738056896
corotation_mass_flow_kg_s,57.55494505494506,0.00019134728931830382
corotation_mass_flow_kg_s,57.62362637362637,0.00019169082125603865
corotation_mass_flow_kg_s,57.69230769230769,0.00019203435319377352
corotation_mass_flow_kg_s,57.760989010989015,0.00019237788513150835
corotation_mass_flow_kg_s,57.82967032967033,0.00019272141706924316
corotation_mass_flow_kg_s,57.89835164835165,0.000193064949006978
corotation_mass_flow_kg_s,57.967032967032964,0.00019340848094471285
corotation_mass_flow_kg_s,58.035714285714285,0.00019375201288244768
corotation_mass_flow_kg_s,58.104395604395606,0.0001940955448201825
corotation_mass_flow_kg_s,58.17307692307692,0.00019443907675791732
corotation_mass_flow_kg_s,58.24175824175824,0.00019478260869565218
corotation_mass_flow_kg_s,58.31043956043956,0.00019516908212560387
corotation_mass_flow_kg_s,58.379120879120876,0.00019478260869565218
corotation_mass_flow_kg_s,58.4478021978022,0.00019516908212560387
corotation_mass_flow_kg_s,58.51648351648352,0.00019516908212560387
corotation_mass_flow_kg_s,58.58516483516483,0.00019478260869565218
corotation_mass_flow_kg_s,58.65384615384615,0.00019478260869565218
corotation_mass_flow_kg_s,58.722527472527474,0.00019516908212560387
corotation_mass_flow_kg_s,58.79120879120879,0.00019478260869565218
corotation_mass_flow_kg_s,58.85989010989011,0.00019594202898550727
corotation_mass_flow_kg_s,58.92857142857143,0.00019594202898550727
corotation_mass_flow_kg_s,58.997252747252745,0.00019516908212560387
corotation_mass_flow_kg_s,59.065934065934066,0.0001943961352657005
corotation_mass_flow_kg_s,59.13461538461539,0.00019632850241545894
corotation_mass_flow_kg_s,59.2032967032967,0.00019632850241545894
corotation_mass_flow_kg_s,59.27197802197802,0.00019632850241545894
corotation_mass_flow_kg_s,59.34065934065934,0.00019671497584541065
corotation_mass_flow_kg_s,59.40934065934066,0.00019516908212560387
corotation_mass_flow_kg_s,59.47802197802198,0.00019903381642512078
corotation_mass_flow_kg_s,59.5467032967033,0.00020135265700483093
corotation_mass_flow_kg_s,59.61538461538461,0.00020289855072463768
corotation_mass_flow_kg_s,59.684065934065934,0.00020289855072463768
corotation_mass_flow_kg_s,59.752747252747255,0.00020405797101449277
corotation_mass_flow_kg_s,59.82142857142857,0.00020869565217391305
corotation_mass_flow_kg_s,59.89010989010989,0.00020869565217391305
corotation_mass_flow_kg_s,59.95879120879121,0.00020869565217391305
corotation_mass_flow_kg_s,60.027472527472526,0.00020869565217391305
corotation_mass_flow_kg_s,60.09615384615385,0.00020792270531400968
corotation_mass_flow_kg_s,60.16483516483517,0.00020946859903381643
corotation_mass_flow_kg_s,60.23351648351648,0.00020908212560386477
corotation_mass_flow_kg_s,60.3021978021978,0.00020946859903381643
corotation_mass_flow_kg_s,60.370879120879124,0.00020908212560386477
corotation_mass_flow_kg_s,60.43956043956044,0.00020908212560386477
corotation_mass_flow_kg_s,60.50824175824176,0.00020908212560386477
corotation_mass_flow_kg_s,60.57692307692308,0.00020869565217391305
corotation_mass_flow_kg_s,60.645604395604394,0.00020869565217391305
corotation_mass_flow_kg_s,60.714285714285715,0.00020869565217391305
corotation_mass_flow_kg_s,60.782967032967036,0.00020869565217391305
corotation_mass_flow_kg_s,60.85164835164835,0.00020908212560386477
corotation_mass_flow_kg_s,60.92032967032967,0.00020908212560386477
corotation_mass_flow_kg_s,60.989010989010985,0.00020869565217391305
corotation_mass_flow_kg_s,61.05769230769231,0.00020908212560386477
corotation_mass_flow_kg_s,61.12637362637363,0.00020946859903381643
corotation_mass_flow_kg_s,61.19505494505494,0.00020985507246376814
corotation_mass_flow_kg_s,61.26373626373626,0.0002102415458937198
corotation_mass_flow_kg_s,61.332417582417584,0.00021062801932367152
corotation_mass_flow_kg_s,61.4010989010989,0.0002110144927536232
corotation_mass_flow_kg_s,61.46978021978022,0.0002114009661835749
corotation_mass_flow_kg_s,61.53846153846154,0.0002110144927536232
corotation_mass_flow_kg_s,61.607142857142854,0.0002110144927536232
corotation_mass_flow_kg_s,61.675824175824175,0.0002110144927536232
corotation_mass_flow_kg_s,61.744505494505496,0.0002110144927536232
corotation_mass_flow_kg_s,61.81318681318681,0.0002110144927536232
corotation_mass_flow_kg_s,61.88186813186813,0.0002114009661835749
corotation_mass_flow_kg_s,61.95054945054945,0.00021178743961352658
corotation_mass_flow_kg_s,62.01923076923077,0.00021178743961352658
corotation_mass_flow_kg_s,62.08791208791209,0.00021178743961352658
corotation_mass_flow_kg_s,62.15659340659341,0.00021178743961352658
corotation_mass_flow_kg_s,62.22527472527472,0.00021178743961352658
corotation_mass_flow_kg_s,62.293956043956044,0.00021217391304347827
corotation_mass_flow_kg_s,62.362637362637365,0.00021217391304347827
corotation_mass_flow_kg_s,62.43131868131868,0.00021217391304347827
corotation_mass_flow_kg_s,62.5,0.00021217391304347827
corotation_mass_flow_kg_s,62.56868131868132,0.00021256038647342996
corotation_mass_flow_kg_s,62.637362637362635,0.00021256038647342996
corotation_mass_flow_kg_s,62.706043956043956,0.00021256038647342996
corotation_mass_flow_kg_s,62.77472527472528,0.00021256038647342996
corotation_mass_flow_kg_s,62.84340659340659,0.00021256038647342996
corotation_mass_flow_kg_s,62.91208791208791,0.00021294685990338164
corotation_mass_flow_kg_s,62.98076923076923,0.00021256038647342996
corotation_mass_flow_kg_s,63.04945054945055,0.00021294685990338164
corotation_mass_flow_kg_s,63.11813186813187,0.00021294685990338164
corotation_mass_flow_kg_s,63.18681318681319,0.00021333333333333333
corotation_mass_flow_kg_s,63.255494505494504,0.00021333333333333333
corotation_mass_flow_kg_s,63.324175824175825,0.00021333333333333333
corotation_mass_flow_kg_s,63.392857142857146,0.0002135265700483092
corotation_mass_flow_kg_s,63.46153846153846,0.00021371980676328505
corotation_mass_flow_kg_s,63.53021978021978,0.00021391304347826088
corotation_mass_flow_kg_s,63.5989010989011,0.0002141062801932367
corotation_mass_flow_kg_s,63.667582417582416,0.00021429951690821257
corotation_mass_flow_kg_s,63.73626373626374,0.00021449275362318842
corotation_mass_flow_kg_s,63.80494505494506,0.00021468599033816428
corotation_mass_flow_kg_s,63.87362637362637,0.00021487922705314008
corotation_mass_flow_kg_s,63.94230769230769,0.00021507246376811594
corotation_mass_flow_kg_s,64.01098901098901,0.0002152657004830918
corotation_mass_flow_kg_s,64.07967032967034,0.00021545893719806766
corotation_mass_flow_kg_s,64.14835164835165,0.0002156521739130435
corotation_mass_flow_kg_s,64.21703296703296,0.00021584541062801932
corotation_mass_flow_kg_s,64.28571428571429,0.00021603864734299517
corotation_mass_flow_kg_s,64.3543956043956,0.00021603864734299517
corotation_mass_flow_kg_s,64.42307692307692,0.0002156521739130435
corotation_mass_flow_kg_s,64.49175824175825,0.00021603864734299517
corotation_mass_flow_kg_s,64.56043956043956,0.00021603864734299517
corotation_mass_flow_kg_s,64.62912087912088,0.00021603864734299517
corotation_mass_flow_kg_s,64.6978021978022,0.00021603864734299517
corotation_mass_flow_kg_s,64.76648351648352,0.00021603864734299517
corotation_mass_flow_kg_s,64.83516483516483,0.00021603864734299517
corotation_mass_flow_kg_s,64.90384615384616,0.0002164251207729469
corotation_mass_flow_kg_s,64.97252747252747,0.0002164251207729469
corotation_mass_flow_kg_s,65.04120879120879,0.00021603864734299517
corotation_mass_flow_kg_s,65.10989010989012,0.00021681159420289855
corotation_mass_flow_kg_s,65.17857142857143,0.0002164251207729469
corotation_mass_flow_kg_s,65.24725274725274,0.00021681159420289855
corotation_mass_flow_kg_s,65.31593406593407,0.0002164251207729469
corotation_mass_flow_kg_s,65.38461538461539,0.0002164251207729469
corotation_mass_flow_kg_s,65.4532967032967,0.0002164251207729469
corotation_mass_flow_kg_s,65.52197802197803,0.0002164251207729469
corotation_mass_flow_kg_s,65.59065934065934,0.00021681159420289855
corotation_mass_flow_kg_s,65.65934065934066,0.00021681159420289855
corotation_mass_flow_kg_s,65.72802197802197,0.00021719806763285026
corotation_mass_flow_kg_s,65.7967032967033,0.00021758454106280195
corotation_mass_flow_kg_s,65.86538461538461,0.00021835748792270533
corotation_mass_flow_kg_s,65.93406593406593,0.00021835748792270533
corotation_mass_flow_kg_s,66.00274725274726,0.0002191304347826087
corotation_mass_flow_kg_s,66.07142857142857,0.00021874396135265702
corotation_mass_flow_kg_s,66.14010989010988,0.0002191304347826087
corotation_mass_flow_kg_s,66.20879120879121,0.0002191304347826087
corotation_mass_flow_kg_s,66.27747252747253,0.0002195169082125604
corotation_mass_flow_kg_s,66.34615384615384,0.0002195169082125604
corotation_mass_flow_kg_s,66.41483516483517,0.00021990338164251208
corotation_mass_flow_kg_s,66.48351648351648,0.00021990338164251208
corotation_mass_flow_kg_s,66.5521978021978,0.0002202898550724638
corotation_mass_flow_kg_s,66.62087912087912,0.00022067632850241545
corotation_mass_flow_kg_s,66.68956043956044,0.00022067632850241545
corotation_mass_flow_kg_s,66.75824175824175,0.00022106280193236717
corotation_mass_flow_kg_s,66.82692307692308,0.00022106280193236717
corotation_mass_flow_kg_s,66.8956043956044,0.00022106280193236717
corotation_mass_flow_kg_s,66.96428571428571,0.00022144927536231883
corotation_mass_flow_kg_s,67.03296703296704,0.00022144927536231883
corotation_mass_flow_kg_s,67.10164835164835,0.00022144927536231883
corotation_mass_flow_kg_s,67.17032967032966,0.00022144927536231883
corotation_mass_flow_kg_s,67.23901098901099,0.00022174986580783686
corotation_mass_flow_kg_s,67.3076923076923,0.0002220504562533548
corotation_mass_flow_kg_s,67.37637362637362,0.00022235104669887282
corotation_mass_flow_kg_s,67.44505494505495,0.00022265163714439075
corotation_mass_flow_kg_s,67.51373626373626,0.00022295222758990878
corotation_mass_flow_kg_s,67.58241758241758,0.00022325281803542673
corotation_mass_flow_kg_s,67.6510989010989,0.00022355340848094474
corotation_mass_flow_kg_s,67.71978021978022,0.0002238539989264627
corotation_mass_flow_kg_s,67.78846153846153,0.0002241545893719807
corotation_mass_flow_kg_s,67.85714285714286,0.0002244551798174987
corotation_mass_flow_kg_s,67.92582417582418,0.00022475577026301663
corotation_mass_flow_kg_s,67.99450549450549,0.00022505636070853464
corotation_mass_flow_kg_s,68.06318681318682,0.0002253569511540526
corotation_mass_flow_kg_s,68.13186813186813,0.00022565754159957062
corotation_mass_flow_kg_s,68.20054945054945,0.00022595813204508858
corotation_mass_flow_kg_s,68.26923076923077,0.00022625872249060658
corotation_mass_flow_kg_s,68.33791208791209,0.00022655931293612453
corotation_mass_flow_kg_s,68.4065934065934,0.00022685990338164254
corotation_mass_flow_kg_s,68.47527472527473,0.0002271604938271605
corotation_mass_flow_kg_s,68.54395604395604,0.0002274610842726785
corotation_mass_flow_kg_s,68.61263736263736,0.00022776167471819645
corotation_mass_flow_kg_s,68.68131868131869,0.00022806226516371446
corotation_mass_flow_kg_s,68.75,0.00022836285560923244
corotation_mass_flow_kg_s,68.81868131868131,0.00022866344605475042
corotation_mass_flow_kg_s,68.88736263736264,0.0002289640365002684
corotation_mass_flow_kg_s,68.95604395604396,0.00022926462694578638
corotation_mass_flow_kg_s,69.02472527472527,0.00022956521739130435
corotation_mass_flow_kg_s,69.0934065934066,0.00022956521739130435
corotation_mass_flow_kg_s,69.16208791208791,0.00022917874396135267
corotation_mass_flow_kg_s,69.23076923076923,0.00022879227053140098
corotation_mass_flow_kg_s,69.29945054945055,0.00022956521739130435
corotation_mass_flow_kg_s,69.36813186813187,0.00022917874396135267
corotation_mass_flow_kg_s,69.43681318681318,0.00022879227053140098
corotation_mass_flow_kg_s,69.50549450549451,0.00022879227053140098
corotation_mass_flow_kg_s,69.57417582417582,0.00022917874396135267
corotation_mass_flow_kg_s,69.64285714285714,0.00022956521739130435
corotation_mass_flow_kg_s,69.71153846153847,0.00022995169082125604
corotation_mass_flow_kg_s,69.78021978021978,0.00023033816425120773
corotation_mass_flow_kg_s,69.8489010989011,0.00023033816425120773
corotation_mass_flow_kg_s,69.91758241758242,0.00023033816425120773
corotation_mass_flow_kg_s,69.98626373626374,0.00023072463768115945
corotation_mass_flow_kg_s,70.05494505494505,0.00023111111111111113
corotation_mass_flow_kg_s,70.12362637362638,0.00023111111111111113
corotation_mass_flow_kg_s,70.1923076923077,0.00023111111111111113
corotation_mass_flow_kg_s,70.26098901098901,0.00023111111111111113
corotation_mass_flow_kg_s,70.32967032967034,0.00023149758454106282
corotation_mass_flow_kg_s,70.39835164835165,0.0002318840579710145
corotation_mass_flow_kg_s,70.46703296703296,0.00023304347826086957
corotation_mass_flow_kg_s,70.53571428571429,0.00023265700483091788
corotation_mass_flow_kg_s,70.6043956043956,0.00023033816425120773
corotation_mass_flow_kg_s,70.67307692307692,0.0002317981749865808
corotation_mass_flow_kg_s,70.74175824175825,0.00023325818572195384
corotation_mass_flow_kg_s,70.81043956043956,0.0002347181964573269
corotation_mass_flow_kg_s,70.87912087912088,0.00023617820719269996
corotation_mass_flow_kg_s,70.9478021978022,0.00023763821792807303
corotation_mass_flow_kg_s,71.01648351648352,0.00023909822866344607
corotation_mass_flow_kg_s,71.08516483516483,0.0002405582393988191
corotation_mass_flow_kg_s,71.15384615384616,0.00024201825013419218
corotation_mass_flow_kg_s,71.22252747252747,0.00024347826086956522
corotation_mass_flow_kg_s,71.29120879120879,0.00024347826086956522
corotation_mass_flow_kg_s,71.35989010989012,0.0002438647342995169
corotation_mass_flow_kg_s,71.42857142857143,0.00024347826086956522
corotation_mass_flow_kg_s,71.49725274725274,0.00024309178743961354
corotation_mass_flow_kg_s,71.56593406593407,0.00024309178743961354
corotation_mass_flow_kg_s,71.63461538461539,0.00024347826086956522
corotation_mass_flow_kg_s,71.7032967032967,0.00024347826086956522
corotation_mass_flow_kg_s,71.77197802197803,0.00024347826086956522
corotation_mass_flow_kg_s,71.84065934065934,0.00024347826086956522
corotation_mass_flow_kg_s,71.90934065934066,0.00024309178743961354
corotation_mass_flow_kg_s,71.97802197802197,0.00024270531400966185
corotation_mass_flow_kg_s,72.0467032967033,0.00024270531400966185
corotation_mass_flow_kg_s,72.11538461538461,0.00024270531400966185
corotation_mass_flow_kg_s,72.18406593406593,0.00024347826086956522
corotation_mass_flow_kg_s,72.25274725274726,0.00024347826086956522
corotation_mass_flow_kg_s,72.32142857142857,0.0002442512077294686
corotation_mass_flow_kg_s,72.39010989010988,0.0002442512077294686
corotation_mass_flow_kg_s,72.45879120879121,0.00024463768115942034
corotation_mass_flow_kg_s,72.52747252747253,0.00024502415458937195
corotation_mass_flow_kg_s,72.59615384615384,0.00024502415458937195
corotation_mass_flow_kg_s,72.66483516483517,0.00024502415458937195
corotation_mass_flow_kg_s,72.73351648351648,0.00024541062801932366
corotation_mass_flow_kg_s,72.8021978021978,0.0002461835748792271
corotation_mass_flow_kg_s,72.87087912087912,0.0002469565217391304
corotation_mass_flow_kg_s,72.93956043956044,0.0002469565217391304
corotation_mass_flow_kg_s,73.00824175824175,0.00024734299516908213
corotation_mass_flow_kg_s,73.07692307692308,0.00024734299516908213
corotation_mass_flow_kg_s,73.1456043956044,0.00024811594202898556
corotation_mass_flow_kg_s,73.21428571428571,0.0002485024154589372
corotation_mass_flow_kg_s,73.28296703296704,0.0002496618357487923
corotation_mass_flow_kg_s,73.35164835164835,0.00025082125603864735
corotation_mass_flow_kg_s,73.42032967032966,0.0002492753623188406
corotation_mass_flow_kg_s,73.48901098901099,0.0002492753623188406
corotation_mass_flow_kg_s,73.5576923076923,0.00025004830917874397
corotation_mass_flow_kg_s,73.62637362637362,0.00025043478260869563
corotation_mass_flow_kg_s,73.69505494505495,0.00025043478260869563
corotation_mass_flow_kg_s,73.76373626373626,0.00025004830917874397
corotation_mass_flow_kg_s,73.83241758241758,0.00025082125603864735
corotation_mass_flow_kg_s,73.9010989010989,0.00025082125603864735
corotation_mass_flow_kg_s,73.96978021978022,0.00025043478260869563
corotation_mass_flow_kg_s,74.03846153846153,0.00025082125603864735
corotation_mass_flow_kg_s,74.10714285714286,0.00025120772946859906
corotation_mass_flow_kg_s,74.17582417582418,0.00025120772946859906
corotation_mass_flow_kg_s,74.24450549450549,0.00025082125603864735
corotation_mass_flow_kg_s,74.31318681318682,0.00025082125603864735
corotation_mass_flow_kg_s,74.38186813186813,0.00025082125603864735
corotation_mass_flow_kg_s,74.45054945054945,0.00025082125603864735
corotation_mass_flow_kg_s,74.51923076923077,0.00025082125603864735
corotation_mass_flow_kg_s,74.58791208791209,0.00025082125603864735
corotation_mass_flow_kg_s,74.6565934065934,0.00025082125603864735
corotation_mass_flow_kg_s,74.72527472527473,0.00025082125603864735
corotation_mass_flow_kg_s,74.79395604395604,0.00025163714439076755
corotation_mass_flow_kg_s,74.86263736263736,0.00025245303274288786
corotation_mass_flow_kg_s,74.93131868131869,0.00025326892109500806
corotation_mass_flow_kg_s,75.0,0.0002540848094471283
corotation_mass_flow_kg_s,75.06868131868131,0.0002549006977992485
corotation_mass_flow_kg_s,75.13736263736264,0.0002557165861513688
corotation_mass_flow_kg_s,75.20604395604396,0.000256532474503489
corotation_mass_flow_kg_s,75.27472527472527,0.0002573483628556093
corotation_mass_flow_kg_s,75.3434065934066,0.0002581642512077295
corotation_mass_flow_kg_s,75.41208791208791,0.0002581642512077295
corotation_mass_flow_kg_s,75.48076923076923,0.0002581642512077295
corotation_mass_flow_kg_s,75.54945054945055,0.0002581642512077295
corotation_mass_flow_kg_s,75.61813186813187,0.0002581642512077295
corotation_mass_flow_kg_s,75.68681318681318,0.0002585507246376812
corotation_mass_flow_kg_s,75.75549450549451,0.0002585507246376812
corotation_mass_flow_kg_s,75.82417582417582,0.0002589371980676328
corotation_mass_flow_kg_s,75.89285714285714,0.00025932367149758453
corotation_mass_flow_kg_s,75.96153846153847,0.00025971014492753625
corotation_mass_flow_kg_s,76.03021978021978,0.00025932367149758453
corotation_mass_flow_kg_s,76.0989010989011,0.00026009661835748796
corotation_mass_flow_kg_s,76.16758241758242,0.0002608695652173913
corotation_mass_flow_kg_s,76.23626373626374,0.000261256038647343
corotation_mass_flow_kg_s,76.30494505494505,0.0002620289855072464
corotation_mass_flow_kg_s,76.37362637362638,0.00026318840579710146
corotation_mass_flow_kg_s,76.4423076923077,0.0002635748792270532
corotation_mass_flow_kg_s,76.51098901098901,0.00026396135265700484
corotation_mass_flow_kg_s,76.57967032967034,0.00026318840579710146
corotation_mass_flow_kg_s,76.64835164835165,0.00026280193236714975
corotation_mass_flow_kg_s,76.71703296703296,0.00026318840579710146
corotation_mass_flow_kg_s,76.78571428571429,0.00026318840579710146
corotation_mass_flow_kg_s,76.8543956043956,0.00026396135265700484
corotation_mass_flow_kg_s,76.92307692307692,0.00026396135265700484
corotation_mass_flow_kg_s,76.99175824175825,0.0002647342995169082
corotation_mass_flow_kg_s,77.06043956043956,0.0002658937198067633
corotation_mass_flow_kg_s,77.12912087912088,0.00026434782608695655
corotation_mass_flow_kg_s,77.1978021978022,0.0002647342995169082
corotation_mass_flow_kg_s,77.26648351648352,0.0002647342995169082
corotation_mass_flow_kg_s,77.33516483516483,0.0002647342995169082
corotation_mass_flow_kg_s,77.40384615384616,0.00026434782608695655
corotation_mass_flow_kg_s,77.47252747252747,0.0002647342995169082
corotation_mass_flow_kg_s,77.54120879120879,0.00026434782608695655
corotation_mass_flow_kg_s,77.60989010989012,0.0002647342995169082
corotation_mass_flow_kg_s,77.67857142857143,0.0002647342995169082
corotation_mass_flow_kg_s,77.74725274725274,0.0002647342995169082
corotation_mass_flow_kg_s,77.81593406593407,0.0002647342995169082
corotation_mass_flow_kg_s,77.88461538461539,0.000266048309178744
corotation_mass_flow_kg_s,77.9532967032967,0.00026736231884057974
corotation_mass_flow_kg_s,78.02197802197803,0.00026867632850241546
corotation_mass_flow_kg_s,78.09065934065934,0.0002699903381642513
corotation_mass_flow_kg_s,78.15934065934066,0.00027130434782608693
corotation_mass_flow_kg_s,78.22802197802197,0.00027130434782608693
