velocity_m_s,flow_coordinate_inlet_0_outlet_1,temperature_K,direct_pixel_count,palette_uncertainty_K
6.0,0.0933852140077821,322.4783565663977,610,1.5
6.0,0.09727626459143968,322.4783565663977,612,1.5
6.0,0.10116731517509725,322.4783565663977,615,1.5
6.0,0.10505836575875482,322.4783565663977,610,1.5
6.0,0.1089494163424124,322.4783565663977,611,1.5
6.0,0.11284046692607008,322.8253851797505,614,1.5
6.0,0.11673151750972766,322.8253851797505,616,1.5
6.0,0.12062256809338523,322.8253851797505,616,1.5
6.0,0.1245136186770428,322.8253851797505,617,1.5
6.0,0.12840466926070038,322.8253851797505,619,1.5
6.0,0.13229571984435795,322.8253851797505,620,1.5
6.0,0.13618677042801552,322.8253851797505,613,1.5
6.0,0.1400778210116731,322.8253851797505,615,1.5
6.0,0.14396887159533067,322.8253851797505,614,1.5
6.0,0.14785992217898836,323.04622157006605,616,1.5
6.0,0.15175097276264593,323.04622157006605,616,1.5
6.0,0.1556420233463035,323.04622157006605,618,1.5
6.0,0.15953307392996108,323.04622157006605,616,1.5
6.0,0.16342412451361865,323.04622157006605,617,1.5
6.0,0.16731517509727623,323.17241379310343,615,1.5
6.0,0.1712062256809338,323.440572267058,618,1.5
6.0,0.17509727626459148,323.487894350697,617,1.5
6.0,0.17898832684824906,323.487894350697,616,1.5
6.0,0.18287937743190663,323.8349229640499,616,1.5
6.0,0.1867704280155642,323.8349229640499,617,1.5
6.0,0.19066147859922178,323.8349229640499,619,1.5
6.0,0.19455252918287935,324.05575935436536,621,1.5
6.0,0.19844357976653693,324.40278796771827,622,1.5
6.0,0.2023346303501945,324.40278796771827,622,1.5
6.0,0.20622568093385207,324.40278796771827,621,1.5
6.0,0.21011673151750976,324.40278796771827,619,1.5
6.0,0.21400778210116733,324.40278796771827,624,1.5
6.0,0.2178988326848249,324.4974321349963,621,1.5
6.0,0.22178988326848248,324.62362435803374,621,1.5
6.0,0.22568093385214005,324.62362435803374,623,1.5
6.0,0.22957198443579763,324.62362435803374,628,1.5
6.0,0.2334630350194552,324.7498165810712,625,1.5
6.0,0.23735408560311289,324.7498165810712,625,1.5
6.0,0.24124513618677046,324.7498165810712,626,1.5
6.0,0.24513618677042803,324.7498165810712,631,1.5
6.0,0.2490272373540856,324.7498165810712,629,1.5
6.0,0.2529182879377432,324.7498165810712,631,1.5
6.0,0.25680933852140075,324.7498165810712,630,1.5
6.0,0.2607003891050583,325.06529713866473,637,1.5
6.0,0.2645914396887159,325.06529713866473,633,1.5
6.0,0.2684824902723735,325.06529713866473,633,1.5
6.0,0.27237354085603116,325.06529713866473,632,1.5
6.0,0.27626459143968873,325.06529713866473,634,1.5
6.0,0.2801556420233463,325.1914893617021,638,1.5
6.0,0.2840466926070039,325.1914893617021,636,1.5
6.0,0.28793774319066145,325.2861335289802,635,1.5
6.0,0.29182879377431903,325.2861335289802,636,1.5
6.0,0.2957198443579766,325.50696991929567,636,1.5
6.0,0.2996108949416343,325.6331621423331,636,1.5
6.0,0.30350194552529186,325.6331621423331,634,1.5
6.0,0.30739299610894943,325.6331621423331,634,1.5
6.0,0.311284046692607,325.6331621423331,636,1.5
6.0,0.3151750972762646,325.6331621423331,639,1.5
6.0,0.31906614785992216,325.7593543653705,633,1.5
6.0,0.32295719844357973,325.7593543653705,641,1.5
6.0,0.3268482490272373,325.7593543653705,635,1.5
6.0,0.3307392996108949,325.7593543653705,635,1.5
6.0,0.33463035019455256,325.7593543653705,639,1.5
6.0,0.33852140077821014,326.07483492296404,639,1.5
6.0,0.3424124513618677,326.07483492296404,640,1.5
6.0,0.3463035019455253,326.07483492296404,637,1.5
6.0,0.35019455252918286,326.18525311812175,638,1.5
6.0,0.35408560311284043,326.42186353631695,641,1.5
6.0,0.357976653696498,326.42186353631695,640,1.5
6.0,0.3618677042801557,326.42186353631695,638,1.5
6.0,0.36575875486381326,326.42186353631695,638,1.5
6.0,0.36964980544747084,326.42186353631695,637,1.5
6.0,0.3735408560311284,326.5480557593544,640,1.5
6.0,0.377431906614786,326.5480557593544,640,1.5
6.0,0.38132295719844356,326.5480557593544,639,1.5
6.0,0.38521400778210113,326.5480557593544,644,1.5
6.0,0.3891050583657587,326.5480557593544,643,1.5
6.0,0.3929961089494163,326.5480557593544,646,1.5
6.0,0.39688715953307396,326.5480557593544,647,1.5
6.0,0.40077821011673154,326.5480557593544,649,1.5
6.0,0.4046692607003891,326.5480557593544,652,1.5
6.0,0.4085603112840467,326.5480557593544,648,1.5
6.0,0.41245136186770426,326.5480557593544,646,1.5
6.0,0.41634241245136183,326.5480557593544,647,1.5
6.0,0.4202334630350194,326.76889214966985,650,1.5
6.0,0.4241245136186771,326.76889214966985,650,1.5
6.0,0.42801556420233466,326.8635363169479,650,1.5
6.0,0.43190661478599224,326.8635363169479,649,1.5
6.0,0.4357976653696498,327.08437270726336,653,1.5
6.0,0.4396887159533074,327.08437270726336,657,1.5
6.0,0.44357976653696496,327.08437270726336,651,1.5
6.0,0.44747081712062253,327.08437270726336,659,1.5
6.0,0.4513618677042801,327.2105649303008,660,1.5
6.0,0.4552529182879377,327.2105649303008,659,1.5
6.0,0.45914396887159536,327.2105649303008,663,1.5
6.0,0.46303501945525294,327.2105649303008,662,1.5
6.0,0.4669260700389105,327.2105649303008,662,1.5
6.0,0.4708171206225681,327.2105649303008,665,1.5
6.0,0.47470817120622566,327.2105649303008,665,1.5
6.0,0.47859922178988323,327.5575935436537,664,1.5
6.0,0.4824902723735408,327.5575935436537,662,1.5
6.0,0.4863813229571985,327.6522377109318,659,1.5
6.0,0.49027237354085607,327.6522377109318,663,1.5
6.0,0.49416342412451364,327.6522377109318,665,1.5
6.0,0.4980544747081712,327.6522377109318,664,1.5
6.0,0.5019455252918288,327.6522377109318,665,1.5
6.0,0.5058365758754864,327.77842993396916,663,1.5
6.0,0.5097276264591439,327.9992663242847,666,1.5
6.0,0.5136186770428015,327.9992663242847,666,1.5
6.0,0.5175097276264591,327.9992663242847,667,1.5
6.0,0.5214007782101167,328.0939104915627,667,1.5
6.0,0.5252918287937743,328.0939104915627,668,1.5
6.0,0.5291828793774319,328.0939104915627,669,1.5
6.0,0.5330739299610895,328.0939104915627,672,1.5
6.0,0.5369649805447471,328.22010271460016,669,1.5
6.0,0.5408560311284046,328.22010271460016,669,1.5
6.0,0.5447470817120623,328.22010271460016,665,1.5
6.0,0.5486381322957199,328.22010271460016,668,1.5
6.0,0.5525291828793775,328.22010271460016,669,1.5
6.0,0.556420233463035,328.22010271460016,675,1.5
6.0,0.5603112840466926,328.22010271460016,676,1.5
6.0,0.5642023346303502,328.3147468818782,676,1.5
6.0,0.5680933852140078,328.4409391049156,677,1.5
6.0,0.5719844357976653,328.56713132795306,671,1.5
6.0,0.5758754863813229,328.56713132795306,671,1.5
6.0,0.5797665369649805,328.56713132795306,667,1.5
6.0,0.5836575875486381,328.56713132795306,668,1.5
6.0,0.5875486381322957,328.56713132795306,672,1.5
6.0,0.5914396887159533,328.56713132795306,675,1.5
6.0,0.5953307392996109,328.56713132795306,675,1.5
6.0,0.5992217898832685,328.56713132795306,676,1.5
6.0,0.603112840466926,328.56713132795306,677,1.5
6.0,0.6070038910505837,328.6617754952311,678,1.5
6.0,0.6108949416342413,328.6617754952311,678,1.5
6.0,0.6147859922178989,328.78796771826853,682,1.5
6.0,0.6186770428015564,328.88261188554657,685,1.5
6.0,0.622568093385214,328.88261188554657,684,1.5
6.0,0.6264591439688716,328.88261188554657,685,1.5
6.0,0.6303501945525292,328.88261188554657,684,1.5
6.0,0.6342412451361867,329.1034482758621,684,1.5
6.0,0.6381322957198443,329.1034482758621,683,1.5
6.0,0.6420233463035019,329.1665443873808,682,1.5
6.0,0.6459143968871595,329.32428466617756,683,1.5
6.0,0.6498054474708171,329.32428466617756,685,1.5
6.0,0.6536964980544747,329.32428466617756,688,1.5
6.0,0.6575875486381323,329.32428466617756,689,1.5
6.0,0.6614785992217899,329.32428466617756,693,1.5
6.0,0.6653696498054474,329.32428466617756,690,1.5
6.0,0.6692607003891051,329.32428466617756,694,1.5
6.0,0.6731517509727627,329.32428466617756,695,1.5
6.0,0.6770428015564203,329.32428466617756,699,1.5
6.0,0.6809338521400778,329.67131327953047,698,1.5
6.0,0.6848249027237354,329.67131327953047,702,1.5
6.0,0.688715953307393,329.67131327953047,707,1.5
6.0,0.6926070038910506,329.67131327953047,705,1.5
6.0,0.6964980544747081,329.73440939104916,704,1.5
6.0,0.7003891050583657,329.79750550256784,700,1.5
6.0,0.7042801556420233,329.79750550256784,703,1.5
6.0,0.7081712062256809,329.79750550256784,707,1.5
6.0,0.7120622568093385,329.79750550256784,708,1.5
6.0,0.7159533073929961,329.79750550256784,708,1.5
6.0,0.7198443579766537,329.84482758620686,710,1.5
6.0,0.7237354085603113,329.89214966984594,711,1.5
6.0,0.7276264591439688,330.1129860601614,712,1.5
6.0,0.7315175097276265,330.1129860601614,712,1.5
6.0,0.7354085603112841,330.1129860601614,711,1.5
6.0,0.7392996108949417,330.1129860601614,713,1.5
6.0,0.7431906614785992,330.1129860601614,716,1.5
6.0,0.7470817120622568,330.1129860601614,718,1.5
6.0,0.7509727626459144,330.1129860601614,716,1.5
6.0,0.754863813229572,331.24871606749815,717,1.5
6.0,0.7587548638132295,331.4695524578136,717,1.5
6.0,0.7626459143968871,331.4695524578136,727,1.5
6.0,0.7665369649805447,331.4695524578136,727,1.5
6.0,0.7704280155642023,331.69038884812915,727,1.5
6.0,0.77431906614786,331.69038884812915,726,1.5
6.0,0.7782101167315175,331.69038884812915,726,1.5
6.0,0.7821011673151751,331.69038884812915,727,1.5
6.0,0.7859922178988327,331.69038884812915,730,1.5
6.0,0.7898832684824902,331.69038884812915,722,1.5
6.0,0.7937743190661479,331.8165810711665,725,1.5
6.0,0.7976653696498055,331.8165810711665,729,1.5
6.0,0.8015564202334631,331.8165810711665,726,1.5
6.0,0.8054474708171206,331.8165810711665,729,1.5
6.0,0.8093385214007782,331.8165810711665,731,1.5
6.0,0.8132295719844358,331.8165810711665,733,1.5
6.0,0.8171206225680934,331.8165810711665,734,1.5
6.0,0.8210116731517509,331.8165810711665,735,1.5
6.0,0.8249027237354085,331.8165810711665,735,1.5
6.0,0.8287937743190661,331.8165810711665,735,1.5
6.0,0.8326848249027237,331.8165810711665,738,1.5
6.0,0.8365758754863813,331.8165810711665,741,1.5
6.0,0.8404669260700389,331.8165810711665,740,1.5
6.0,0.8443579766536965,331.8165810711665,744,1.5
6.0,0.8482490272373541,331.8165810711665,744,1.5
6.0,0.8521400778210116,331.8165810711665,743,1.5
6.0,0.8560311284046693,332.03741746148205,746,1.5
6.0,0.8599221789883269,332.479090242113,748,1.5
6.0,0.8638132295719845,332.479090242113,749,1.5
6.0,0.867704280155642,332.479090242113,751,1.5
6.0,0.8715953307392996,332.479090242113,751,1.5
6.0,0.8754863813229572,332.479090242113,754,1.5
6.0,0.8793774319066148,332.479090242113,755,1.5
6.0,0.8832684824902723,332.479090242113,756,1.5
6.0,0.8871595330739299,332.479090242113,757,1.5
6.0,0.8910505836575875,332.479090242113,758,1.5
6.0,0.8949416342412452,332.479090242113,755,1.5
6.0,0.8988326848249028,332.479090242113,756,1.5
6.0,0.9027237354085603,332.479090242113,756,1.5
6.0,0.9066147859922179,332.479090242113,758,1.5
6.0,0.9105058365758755,332.479090242113,758,1.5
6.0,0.914396887159533,332.479090242113,756,1.5
6.0,0.9182879377431906,332.479090242113,759,1.5
6.0,0.9221789883268483,332.479090242113,759,1.5
6.0,0.9260700389105059,332.479090242113,759,1.5
6.0,0.9299610894941635,332.479090242113,759,1.5
6.0,0.933852140077821,332.479090242113,759,1.5
6.0,0.9377431906614786,332.479090242113,758,1.5
6.0,0.9416342412451362,332.479090242113,763,1.5
6.0,0.9455252918287937,332.6052824651504,775,1.5
6.0,0.9494163424124513,332.6052824651504,772,1.5
6.0,0.9533073929961089,332.6052824651504,760,1.5
6.0,0.9571984435797666,332.479090242113,754,1.5
6.0,0.9610894941634242,332.479090242113,753,1.5
6.0,0.9649805447470817,332.479090242113,757,1.5
6.0,0.9688715953307393,332.479090242113,755,1.5
6.0,0.9727626459143969,332.6052824651504,756,1.5
6.0,0.9766536964980544,332.6052824651504,764,1.5
6.0,0.980544747081712,332.6052824651504,776,1.5
6.0,0.9844357976653697,332.6052824651504,781,1.5
6.0,0.9883268482490273,332.6052824651504,753,1.5
6.0,0.9922178988326849,332.6052824651504,656,1.5
6.0,0.9961089494163424,338.0,313,1.5
6.0,1.0,338.0,165,1.5
8.0,0.0,335.0,11,1.5
8.0,0.00390625,335.0,4,1.5
8.0,0.0078125,317.15384615384613,436,1.5
8.0,0.01171875,317.15384615384613,579,1.5
8.0,0.015625,317.15384615384613,612,1.5
8.0,0.01953125,317.15384615384613,602,1.5
8.0,0.0234375,317.15384615384613,601,1.5
8.0,0.02734375,317.27106227106225,606,1.5
8.0,0.03125,317.27106227106225,603,1.5
8.0,0.03515625,317.27106227106225,603,1.5
8.0,0.0390625,317.27106227106225,603,1.5
8.0,0.04296875,317.27106227106225,601,1.5
8.0,0.046875,317.35897435897436,603,1.5
8.0,0.05078125,317.4761904761905,606,1.5
8.0,0.0546875,317.4761904761905,607,1.5
8.0,0.05859375,317.4761904761905,601,1.5
8.0,0.0625,317.4761904761905,603,1.5
8.0,0.06640625,317.68131868131866,606,1.5
8.0,0.0703125,317.68131868131866,607,1.5
8.0,0.07421875,317.68131868131866,606,1.5
8.0,0.078125,317.68131868131866,607,1.5
8.0,0.08203125,317.68131868131866,608,1.5
8.0,0.0859375,317.68131868131866,606,1.5
8.0,0.08984375,317.68131868131866,606,1.5
8.0,0.09375,317.7692307692308,605,1.5
8.0,0.09765625,317.8864468864469,605,1.5
8.0,0.1015625,317.8864468864469,605,1.5
8.0,0.10546875,317.97435897435895,606,1.5
8.0,0.109375,318.09157509157507,605,1.5
8.0,0.11328125,318.09157509157507,606,1.5
8.0,0.1171875,318.09157509157507,607,1.5
8.0,0.12109375,318.09157509157507,609,1.5
8.0,0.125,318.09157509157507,609,1.5
8.0,0.12890625,318.09157509157507,610,1.5
8.0,0.1328125,318.09157509157507,611,1.5
8.0,0.13671875,318.4139194139194,613,1.5
8.0,0.140625,318.4139194139194,612,1.5
8.0,0.14453125,318.4139194139194,613,1.5
8.0,0.1484375,318.4139194139194,611,1.5
8.0,0.15234375,318.4139194139194,610,1.5
8.0,0.15625,318.5018315018315,609,1.5
8.0,0.16015625,318.5018315018315,608,1.5
8.0,0.1640625,318.5018315018315,608,1.5
8.0,0.16796875,318.5018315018315,609,1.5
8.0,0.171875,318.6190476190476,613,1.5
8.0,0.17578125,318.6190476190476,615,1.5
8.0,0.1796875,318.7069597069597,613,1.5
8.0,0.18359375,318.7069597069597,613,1.5
8.0,0.1875,318.91208791208794,617,1.5
8.0,0.19140625,318.91208791208794,618,1.5
8.0,0.1953125,318.91208791208794,619,1.5
8.0,0.19921875,318.91208791208794,620,1.5
8.0,0.203125,319.02930402930406,624,1.5
8.0,0.20703125,319.02930402930406,625,1.5
8.0,0.2109375,319.02930402930406,625,1.5
8.0,0.21484375,319.02930402930406,619,1.5
8.0,0.21875,319.1465201465202,617,1.5
8.0,0.22265625,319.23443223443223,615,1.5
8.0,0.2265625,319.23443223443223,620,1.5
8.0,0.23046875,319.4395604395604,620,1.5
8.0,0.234375,319.4395604395604,620,1.5
8.0,0.23828125,319.4395604395604,620,1.5
8.0,0.2421875,319.4395604395604,623,1.5
8.0,0.24609375,319.4395604395604,623,1.5
8.0,0.25,319.4395604395604,625,1.5
8.0,0.25390625,319.5567765567766,626,1.5
8.0,0.2578125,319.64468864468864,631,1.5
8.0,0.26171875,319.64468864468864,631,1.5
8.0,0.265625,319.64468864468864,632,1.5
8.0,0.26953125,319.64468864468864,636,1.5
8.0,0.2734375,320.0842490842491,633,1.5
8.0,0.27734375,320.2893772893773,631,1.5
8.0,0.28125,320.2893772893773,634,1.5
8.0,0.28515625,320.2893772893773,636,1.5
8.0,0.2890625,320.2893772893773,638,1.5
8.0,0.29296875,320.2893772893773,640,1.5
8.0,0.296875,320.2893772893773,643,1.5
8.0,0.30078125,320.2893772893773,642,1.5
8.0,0.3046875,320.2893772893773,645,1.5
8.0,0.30859375,320.2893772893773,646,1.5
8.0,0.3125,320.2893772893773,649,1.5
8.0,0.31640625,320.2893772893773,649,1.5
8.0,0.3203125,320.2893772893773,651,1.5
8.0,0.32421875,320.2893772893773,654,1.5
8.0,0.328125,320.2893772893773,655,1.5
8.0,0.33203125,320.2893772893773,653,1.5
8.0,0.3359375,320.2893772893773,654,1.5
8.0,0.33984375,320.2893772893773,644,1.5
8.0,0.34375,320.2893772893773,646,1.5
8.0,0.34765625,320.2893772893773,645,1.5
8.0,0.3515625,320.2893772893773,644,1.5
8.0,0.35546875,320.2893772893773,647,1.5
8.0,0.359375,320.2893772893773,646,1.5
8.0,0.36328125,320.2893772893773,647,1.5
8.0,0.3671875,320.2893772893773,647,1.5
8.0,0.37109375,320.2893772893773,649,1.5
8.0,0.375,320.2893772893773,646,1.5
8.0,0.37890625,320.2893772893773,647,1.5
8.0,0.3828125,320.2893772893773,646,1.5
8.0,0.38671875,320.6996336996337,646,1.5
8.0,0.390625,321.02197802197804,646,1.5
8.0,0.39453125,321.02197802197804,648,1.5
8.0,0.3984375,321.02197802197804,645,1.5
8.0,0.40234375,321.02197802197804,645,1.5
8.0,0.40625,321.1098901098901,642,1.5
8.0,0.41015625,321.1098901098901,642,1.5
8.0,0.4140625,321.1098901098901,642,1.5
8.0,0.41796875,321.1098901098901,641,1.5
8.0,0.421875,321.1098901098901,641,1.5
8.0,0.42578125,321.1098901098901,640,1.5
8.0,0.4296875,321.2271062271062,638,1.5
8.0,0.43359375,321.75457875457874,636,1.5
8.0,0.4375,321.75457875457874,634,1.5
8.0,0.44140625,321.75457875457874,635,1.5
8.0,0.4453125,321.75457875457874,636,1.5
8.0,0.44921875,321.75457875457874,635,1.5
8.0,0.453125,322.16483516483515,636,1.5
8.0,0.45703125,322.16483516483515,636,1.5
8.0,0.4609375,322.25274725274727,632,1.5
8.0,0.46484375,322.3699633699634,631,1.5
8.0,0.46875,322.45787545787545,632,1.5
8.0,0.47265625,322.45787545787545,632,1.5
8.0,0.4765625,322.45787545787545,635,1.5
8.0,0.48046875,322.45787545787545,633,1.5
8.0,0.484375,322.45787545787545,635,1.5
8.0,0.48828125,322.45787545787545,634,1.5
8.0,0.4921875,322.45787545787545,636,1.5
8.0,0.49609375,322.45787545787545,633,1.5
8.0,0.5,322.57509157509156,634,1.5
8.0,0.50390625,322.6923076923077,636,1.5
8.0,0.5078125,322.6923076923077,636,1.5
8.0,0.51171875,322.7802197802198,641,1.5
8.0,0.515625,322.7802197802198,644,1.5
8.0,0.51953125,322.7802197802198,643,1.5
8.0,0.5234375,322.7802197802198,639,1.5
8.0,0.52734375,322.8974358974359,636,1.5
8.0,0.53125,322.8974358974359,637,1.5
8.0,0.53515625,322.8974358974359,638,1.5
8.0,0.5390625,322.8974358974359,640,1.5
8.0,0.54296875,322.8974358974359,639,1.5
8.0,0.546875,322.8974358974359,641,1.5
8.0,0.55078125,323.1904761904762,639,1.5
8.0,0.5546875,323.1904761904762,640,1.5
8.0,0.55859375,323.1904761904762,642,1.5
8.0,0.5625,323.1904761904762,643,1.5
8.0,0.56640625,323.3076923076923,646,1.5
8.0,0.5703125,323.3076923076923,646,1.5
8.0,0.57421875,323.3076923076923,648,1.5
8.0,0.578125,323.3076923076923,648,1.5
8.0,0.58203125,323.3076923076923,649,1.5
8.0,0.5859375,323.3076923076923,650,1.5
8.0,0.58984375,323.3076923076923,651,1.5
8.0,0.59375,323.3076923076923,654,1.5
8.0,0.59765625,323.3956043956044,657,1.5
8.0,0.6015625,323.3956043956044,655,1.5
8.0,0.60546875,323.6300366300366,659,1.5
8.0,0.609375,323.6300366300366,661,1.5
8.0,0.61328125,323.71794871794873,657,1.5
8.0,0.6171875,323.71794871794873,653,1.5
8.0,0.62109375,323.71794871794873,656,1.5
8.0,0.625,323.71794871794873,657,1.5
8.0,0.62890625,323.71794871794873,662,1.5
8.0,0.6328125,323.71794871794873,660,1.5
8.0,0.63671875,323.71794871794873,660,1.5
8.0,0.640625,323.71794871794873,664,1.5
8.0,0.64453125,323.71794871794873,663,1.5
8.0,0.6484375,323.71794871794873,659,1.5
8.0,0.65234375,324.040293040293,655,1.5
8.0,0.65625,324.040293040293,658,1.5
8.0,0.66015625,324.0842490842491,660,1.5
8.0,0.6640625,324.12820512820514,659,1.5
8.0,0.66796875,324.12820512820514,662,1.5
8.0,0.671875,324.12820512820514,662,1.5
8.0,0.67578125,324.12820512820514,661,1.5
8.0,0.6796875,324.12820512820514,662,1.5
8.0,0.68359375,324.3626373626374,662,1.5
8.0,0.6875,324.3626373626374,660,1.5
8.0,0.69140625,324.3626373626374,663,1.5
8.0,0.6953125,324.3626373626374,664,1.5
8.0,0.69921875,324.3626373626374,666,1.5
8.0,0.703125,324.3626373626374,668,1.5
8.0,0.70703125,324.3626373626374,671,1.5
8.0,0.7109375,324.3626373626374,670,1.5
8.0,0.71484375,324.56776556776555,665,1.5
8.0,0.71875,324.56776556776555,665,1.5
8.0,0.72265625,324.65567765567766,667,1.5
8.0,0.7265625,324.65567765567766,666,1.5
8.0,0.73046875,324.65567765567766,667,1.5
8.0,0.734375,324.65567765567766,669,1.5
8.0,0.73828125,324.75824175824175,670,1.5
8.0,0.7421875,324.86080586080584,675,1.5
8.0,0.74609375,324.86080586080584,670,1.5
8.0,0.75,324.86080586080584,670,1.5
8.0,0.75390625,324.86080586080584,671,1.5
8.0,0.7578125,325.0659340659341,672,1.5
8.0,0.76171875,325.0659340659341,674,1.5
8.0,0.765625,325.0659340659341,674,1.5
8.0,0.76953125,325.0659340659341,672,1.5
8.0,0.7734375,325.12454212454213,674,1.5
8.0,0.77734375,325.1831501831502,677,1.5
8.0,0.78125,325.1831501831502,679,1.5
8.0,0.78515625,325.1831501831502,680,1.5
8.0,0.7890625,325.1831501831502,681,1.5
8.0,0.79296875,325.1831501831502,681,1.5
8.0,0.796875,325.1831501831502,684,1.5
8.0,0.80078125,325.1831501831502,682,1.5
8.0,0.8046875,325.1831501831502,683,1.5
8.0,0.80859375,325.1831501831502,685,1.5
8.0,0.8125,325.1831501831502,683,1.5
8.0,0.81640625,325.1831501831502,686,1.5
8.0,0.8203125,325.1831501831502,683,1.5
8.0,0.82421875,325.1831501831502,685,1.5
8.0,0.828125,325.1831501831502,686,1.5
8.0,0.83203125,325.1831501831502,686,1.5
8.0,0.8359375,325.1831501831502,685,1.5
8.0,0.83984375,325.1831501831502,682,1.5
8.0,0.84375,325.1831501831502,678,1.5
8.0,0.84765625,325.1831501831502,678,1.5
8.0,0.8515625,325.1831501831502,680,1.5
8.0,0.85546875,325.1831501831502,682,1.5
8.0,0.859375,325.1831501831502,682,1.5
8.0,0.86328125,325.1831501831502,683,1.5
8.0,0.8671875,325.1831501831502,680,1.5
8.0,0.87109375,325.1831501831502,684,1.5
8.0,0.875,325.1831501831502,684,1.5
8.0,0.87890625,325.24175824175825,686,1.5
8.0,0.8828125,325.3003663003663,687,1.5
8.0,0.88671875,325.3003663003663,687,1.5
8.0,0.890625,325.3003663003663,687,1.5
8.0,0.89453125,325.3003663003663,687,1.5
8.0,0.8984375,325.3003663003663,689,1.5
8.0,0.90234375,325.3003663003663,688,1.5
8.0,0.90625,325.5054945054945,690,1.5
8.0,0.91015625,325.5054945054945,689,1.5
8.0,0.9140625,325.5054945054945,690,1.5
8.0,0.91796875,325.5054945054945,689,1.5
8.0,0.921875,325.5054945054945,689,1.5
8.0,0.92578125,325.5054945054945,689,1.5
8.0,0.9296875,325.5054945054945,690,1.5
8.0,0.93359375,325.5054945054945,694,1.5
8.0,0.9375,325.5054945054945,692,1.5
8.0,0.94140625,325.5054945054945,688,1.5
8.0,0.9453125,325.5054945054945,688,1.5
8.0,0.94921875,325.5054945054945,687,1.5
8.0,0.953125,325.5054945054945,686,1.5
8.0,0.95703125,325.5054945054945,686,1.5
8.0,0.9609375,325.5054945054945,687,1.5
8.0,0.96484375,325.5054945054945,680,1.5
8.0,0.96875,325.5934065934066,684,1.5
8.0,0.97265625,325.5934065934066,685,1.5
8.0,0.9765625,325.5934065934066,685,1.5
8.0,0.98046875,325.5934065934066,696,1.5
8.0,0.984375,325.5934065934066,699,1.5
8.0,0.98828125,325.5934065934066,666,1.5
8.0,0.9921875,325.5934065934066,553,1.5
8.0,0.99609375,335.0,151,1.5
8.0,1.0,335.0,131,1.5
10.0,0.0,335.0,8,1.5
10.0,0.00390625,319.1465201465202,17,1.5
10.0,0.0078125,313.6080586080586,390,1.5
10.0,0.01171875,313.6080586080586,560,1.5
10.0,0.015625,313.6080586080586,613,1.5
10.0,0.01953125,313.6080586080586,617,1.5
10.0,0.0234375,313.6080586080586,614,1.5
10.0,0.02734375,313.6080586080586,611,1.5
10.0,0.03125,313.6080586080586,615,1.5
10.0,0.03515625,313.6080586080586,609,1.5
10.0,0.0390625,314.01831501831504,600,1.5
10.0,0.04296875,314.01831501831504,596,1.5
10.0,0.046875,314.01831501831504,593,1.5
10.0,0.05078125,314.01831501831504,599,1.5
10.0,0.0546875,314.01831501831504,613,1.5
10.0,0.05859375,314.01831501831504,615,1.5
10.0,0.0625,314.2234432234432,613,1.5
10.0,0.06640625,314.2234432234432,613,1.5
10.0,0.0703125,314.34065934065933,608,1.5
10.0,0.07421875,314.34065934065933,607,1.5
10.0,0.078125,314.42857142857144,609,1.5
10.0,0.08203125,314.54578754578756,607,1.5
10.0,0.0859375,315.6886446886447,608,1.5
10.0,0.08984375,315.6886446886447,605,1.5
10.0,0.09375,315.6886446886447,610,1.5
10.0,0.09765625,315.6886446886447,608,1.5
10.0,0.1015625,315.6886446886447,607,1.5
10.0,0.10546875,315.6886446886447,607,1.5
10.0,0.109375,315.6886446886447,604,1.5
10.0,0.11328125,315.6886446886447,606,1.5
10.0,0.1171875,315.6886446886447,604,1.5
10.0,0.12109375,315.6886446886447,611,1.5
10.0,0.125,315.6886446886447,609,1.5
10.0,0.12890625,315.6886446886447,607,1.5
10.0,0.1328125,315.8058608058608,604,1.5
10.0,0.13671875,316.2161172161172,607,1.5
10.0,0.140625,316.2161172161172,606,1.5
10.0,0.14453125,316.42124542124543,603,1.5
10.0,0.1484375,316.42124542124543,603,1.5
10.0,0.15234375,316.4798534798535,604,1.5
10.0,0.15625,316.6263736263736,604,1.5
10.0,0.16015625,316.6263736263736,601,1.5
10.0,0.1640625,316.7435897435897,600,1.5
10.0,0.16796875,316.83150183150184,601,1.5
10.0,0.171875,316.83150183150184,602,1.5
10.0,0.17578125,316.83150183150184,604,1.5
10.0,0.1796875,316.83150183150184,605,1.5
10.0,0.18359375,316.83150183150184,605,1.5
10.0,0.1875,316.83150183150184,603,1.5
10.0,0.19140625,316.83150183150184,604,1.5
10.0,0.1953125,316.8901098901099,604,1.5
10.0,0.19921875,317.03663003663,603,1.5
10.0,0.203125,317.03663003663,605,1.5
10.0,0.20703125,317.03663003663,605,1.5
10.0,0.2109375,317.35897435897436,606,1.5
10.0,0.21484375,317.35897435897436,607,1.5
10.0,0.21875,317.35897435897436,609,1.5
10.0,0.22265625,317.35897435897436,609,1.5
10.0,0.2265625,317.35897435897436,609,1.5
10.0,0.23046875,317.35897435897436,609,1.5
10.0,0.234375,317.35897435897436,608,1.5
10.0,0.23828125,317.35897435897436,609,1.5
10.0,0.2421875,317.35897435897436,610,1.5
10.0,0.24609375,317.4761904761905,606,1.5
10.0,0.25,317.4761904761905,607,1.5
10.0,0.25390625,317.4761904761905,605,1.5
10.0,0.2578125,317.68131868131866,608,1.5
10.0,0.26171875,317.68131868131866,607,1.5
