scenario,time_s,probability_nominal,probability_capacity_plus_12pct,probability_cooling_minus_15pct,probability_conduction_plus_20pct,probability_combined_mismatch,probability_load_input_minus_10pct
capacity_plus_12pct,843.0,0.14096590287242938,0.05227105849293512,0.00010017314048684417,0.8063864850405593,0.00010403735579717228,0.00017234309779213855
capacity_plus_12pct,844.0,0.1406446363924299,0.05333179940879981,9.999804305352494e-05,0.8056355211623487,9.999804305352494e-05,0.0001880469503146342
capacity_plus_12pct,845.0,0.1402730728189495,0.05479178592730715,9.99968456523825e-05,0.804520192037834,9.99968456523825e-05,0.00021495552460458475
capacity_plus_12pct,846.0,0.13994421078967223,0.05431578592757723,9.999926011689955e-05,0.8053302673200715,9.999926011689955e-05,0.00020973744244533223
capacity_plus_12pct,847.0,0.14074539524831164,0.05377619893622996,0.00012653797107491587,0.8050639732002189,0.000122537577863375,0.000165357066301188
capacity_plus_12pct,848.0,0.13954920123008288,0.05013815275746442,0.00012749116540510224,0.8099211434851893,0.00011886904085693045,0.00014514232100146213
capacity_plus_12pct,849.0,0.1395012848108379,0.047839828718163585,0.00014785496355621577,0.8122622584671164,0.00013160688358682972,0.00011716615673910601
capacity_plus_12pct,850.0,0.13917908631724057,0.046287354027210625,0.00014566875438042814,0.8141514792840988,0.00012809288181390787,0.00010831873525562817
capacity_plus_12pct,851.0,0.1394530587639745,0.0446594082012134,0.0001724328764489012,0.8154697071534163,0.00014539432767730624,9.999867726948949e-05
capacity_plus_12pct,852.0,0.13851760381733313,0.046431315346579335,0.00012387143096509757,0.8146857652222419,0.00011533262170852699,0.00012611156117198406
capacity_plus_12pct,853.0,0.13905087491516865,0.044020152848409884,0.00016126495220226386,0.8165280069702566,0.00013970111626755095,9.999919769493735e-05
capacity_plus_12pct,854.0,0.13880463475748056,0.04499009748859622,0.00015567295638287931,0.8158088211042581,0.00014077381563596452,9.999987764618613e-05
capacity_plus_12pct,855.0,0.13885662661675457,0.04278778751924768,0.00015442634631814245,0.8179662034311765,0.00013495713261891496,9.999895388418926e-05
capacity_plus_12pct,856.0,0.13832416423265403,0.04316121413485247,0.00012380978992188114,0.8181649079774278,0.00011414641233924207,0.00011175745280456275
capacity_plus_12pct,857.0,0.13826842194491817,0.042692418057709645,0.00011833958968028738,0.8187037636224873,0.00011017246051626487,0.00010688432468840987
capacity_plus_12pct,858.0,0.1386729248592679,0.041207408429169486,0.00014473745685056818,0.819746198276863,0.00012873273366024497,9.999824418856161e-05
capacity_plus_12pct,859.0,0.13691188882166788,0.04443832127125873,9.999657838542835e-05,0.8182922304229063,9.999657838542835e-05,0.00015756632739607915
capacity_plus_12pct,860.0,0.13624541344139865,0.045427983063973214,0.00010615332099379299,0.8179665601477125,0.00011058421773892492,0.00014330580818294134
capacity_plus_12pct,861.0,0.13590211120638848,0.04679959081965805,9.999999078980578e-05,0.8169444842396661,0.0001101019314929664,0.00014371181200472434
capacity_plus_12pct,862.0,0.136242857179273,0.046294912835375415,0.00011798773643943757,0.8171004192403619,0.00012786445668232598,0.00011595855186793929
capacity_plus_12pct,863.0,0.13590123372392574,0.04439538540892786,0.00011030974733092298,0.8193671232434592,0.00011805761111752976,0.000107890265238895
capacity_plus_12pct,864.0,0.13469062673175536,0.04823061643253808,9.999455683934153e-05,0.8167144143684009,9.999455683934153e-05,0.00016435335362699718
capacity_plus_12pct,865.0,0.1344048835857614,0.04787772276546989,9.999811753346992e-05,0.8173539591980122,9.999811753346992e-05,0.00016343821568960408
capacity_plus_12pct,866.0,0.1341860302144636,0.04756140728527804,9.999870817528255e-05,0.8178944069374591,9.999870817528255e-05,0.00015815814644878722
capacity_plus_12pct,867.0,0.13391029071938212,0.04905261656008572,9.999945978478477e-05,0.8166807052756487,0.00010013946790972328,0.00015624851718895548
capacity_plus_12pct,868.0,0.1338755118382704,0.049661448368426474,0.00010214167959082961,0.8161133439336338,0.00010517399838257857,0.00014238018169589745
capacity_plus_12pct,869.0,0.1341656194067422,0.046094739982447654,0.00013572311954867923,0.8193759116253316,0.00012800622352551223,9.999964240418858e-05
capacity_plus_12pct,870.0,0.1331460221254545,0.0478079879868597,9.999429899851615e-05,0.8186863434500666,9.999429899851615e-05,0.00015965783962206575
capacity_plus_12pct,871.0,0.13361081222249396,0.04513484006424019,0.00010971767887414644,0.82091384790207,0.00010388375643543791,0.00012689837588635884
capacity_plus_12pct,872.0,0.13335070615278938,0.04527562174298382,9.999898324539273e-05,0.8210455814058988,9.999898324539273e-05,0.00012809273183715948
capacity_plus_12pct,873.0,0.1337527846846232,0.044942818082781416,9.999604003868809e-05,0.8209668597190009,9.999604003868809e-05,0.00013754543351722083
capacity_plus_12pct,874.0,0.1345486953255134,0.04381393512703204,9.999884504466295e-05,0.8213118024130985,9.999884504466295e-05,0.000125569444266772
capacity_plus_12pct,875.0,0.1336624611958775,0.04531365536042871,9.999524499639515e-05,0.8206740231526348,9.999524499639515e-05,0.00014986980106626707
capacity_plus_12pct,876.0,0.13373887327662276,0.04374644660813459,0.00011950316807031482,0.8221671104922439,0.00011537736022168006,0.00011268909470680444
capacity_plus_12pct,877.0,0.13403992205580303,0.04280259459637736,0.00012321746367275572,0.8228165224818716,0.00011774379739178978,9.999960488335234e-05
capacity_plus_12pct,878.0,0.13215863777179568,0.04369178938628834,0.00012140486617942428,0.8238039096395933,0.000124259117970412,9.999921817277342e-05
capacity_plus_12pct,879.0,0.1318308744105198,0.043022901713799785,0.00014448830112941954,0.8247550851394995,0.00014665279933224283,9.999763571915273e-05
capacity_plus_12pct,880.0,0.13083448639073836,0.04509185245032751,9.999636731494378e-05,0.823719068204439,9.999636731494378e-05,0.00015460021986521446
capacity_plus_12pct,881.0,0.1288004040498397,0.0476328532675879,9.999145559886061e-05,0.8231273837842149,9.999145559886061e-05,0.00023937598715981643
capacity_plus_12pct,882.0,0.12893739946723165,0.04619205545828983,0.00014486585251667256,0.8244357124714491,0.00013765809221454048,0.00015230865829827693
capacity_plus_12pct,883.0,0.12866736214394398,0.04605969110010458,0.00012367873062353848,0.8248772329628344,0.00012184463173257349,0.00015019043076076343
capacity_plus_12pct,884.0,0.12891361373863758,0.04548156403991191,0.0001960140055331033,0.8251244566964012,0.00018435251652041733,9.999900299576892e-05
capacity_plus_12pct,885.0,0.1284625912689602,0.04749838843870598,9.999951523191997e-05,0.8236763790072141,0.00010285737050754181,0.0001597843993803219
capacity_plus_12pct,886.0,0.12800239046467818,0.045170622456330016,9.999533426882599e-05,0.8264632548670021,9.999533426882599e-05,0.00016374154345200008
capacity_plus_12pct,887.0,0.1278029561051378,0.04629136303277037,9.999294117455583e-05,0.8254942802380906,9.999294117455583e-05,0.00021141474165221357
capacity_plus_12pct,888.0,0.12759036082183525,0.04690219791583532,9.99997280193551e-05,0.8251185730421884,0.00010076737305053382,0.0001881011190711063
capacity_plus_12pct,889.0,0.1274020946934962,0.047630998454617296,0.00013558816411640443,0.8245655475524442,0.0001369832115096415,0.0001287879238161371
capacity_plus_12pct,890.0,0.12730776499599955,0.04808775529901615,0.00012103999481168182,0.8242349145969551,0.00012720868998391242,0.0001213164232335669
capacity_plus_12pct,891.0,0.12714089216612073,0.04806533776027639,0.00010697152103788903,0.8244570754175947,0.00011612587844527101,0.00011359725652504626
capacity_plus_12pct,892.0,0.12714563764333103,0.048529030934597255,9.99935182587944e-05,0.8239759648524352,9.99935182587944e-05,0.00014937953311906874
capacity_plus_12pct,893.0,0.1263919445443431,0.045098025546942984,0.0002149060960446775,0.8280044147553562,0.00019071267955798806,9.999637775488608e-05
capacity_plus_12pct,894.0,0.1262527122345406,0.046268362347046184,0.00014122203160947744,0.8270804814839716,0.00013684876130063236,0.00012037314153153777
capacity_plus_12pct,895.0,0.12606940965499724,0.04539598805442015,0.00011723234794143213,0.8281867196873778,0.00011614689652556696,0.00011450335873783144
capacity_plus_12pct,896.0,0.12589828719446777,0.04392140411032781,0.00013817835659988642,0.8298089633488154,0.0001331688883253871,9.999810146384611e-05
capacity_plus_12pct,897.0,0.12553298885335132,0.046179540626772826,9.999995095622348e-05,0.8279670922619465,0.00010657526447555021,0.0001138030424976545
capacity_plus_12pct,898.0,0.12550425781543562,0.04844363471619788,9.999539123981361e-05,0.8257214050052805,9.999539123981361e-05,0.00013071168060637076
capacity_plus_12pct,899.0,0.12596254221942793,0.04871754517177227,9.998795038020989e-05,0.8248829379470503,9.998795038020989e-05,0.00023699876098919834
capacity_plus_12pct,900.0,0.1254760088540728,0.04861861201323519,0.00011588204665055664,0.8254994830293886,0.00011685584876638655,0.00017315820788642723
capacity_plus_12pct,901.0,0.12474456070796738,0.04737085789509216,0.00016980314780884958,0.8274475017308803,0.00016535314693082954,0.00010192337132056144
capacity_plus_12pct,902.0,0.12468758042359122,0.04820358327824042,0.00013030815928192875,0.8267386916020265,0.00013510372773969424,0.00010473280912021664
capacity_plus_12pct,903.0,0.12467412346515412,0.04990509279408053,0.0001049383589170178,0.8250936281770654,0.00011703169097375964,0.00010518551380923923
capacity_plus_12pct,904.0,0.12418296021829403,0.047420347148640275,0.00011559425920813,0.8280565097341177,0.00012459115381558512,9.999748592413238e-05
capacity_plus_12pct,905.0,0.1240462573134943,0.04775033353353771,9.999897554925997e-05,0.8278997765209041,0.000103634680965462,9.999897554925997e-05
capacity_plus_12pct,906.0,0.12365831365617151,0.04677520680730697,0.00011636350048969843,0.8292311903584635,0.00011892867966597717,9.999699790228009e-05
capacity_plus_12pct,907.0,0.12402150626191737,0.04707772140468224,9.999065264013326e-05,0.8285418217915071,9.999065264013326e-05,0.00015896923661311285
capacity_plus_12pct,908.0,0.1236206277002695,0.04756296481005082,9.999946258238521e-05,0.8284826362671902,9.999946258238521e-05,0.0001337722973247296
capacity_plus_12pct,909.0,0.1248002935251105,0.04479158874457678,9.998907336678294e-05,0.830018106787827,9.998907336678294e-05,0.00019003279575215644
capacity_plus_12pct,910.0,0.12459530971451771,0.046327414182855686,9.999327119349126e-05,0.8286502774417818,9.999327119349126e-05,0.0002270121184578693
capacity_plus_12pct,911.0,0.12441266222310073,0.04690504608843736,9.99957972881247e-05,0.8282560789746054,9.99957972881247e-05,0.00022622111928027414
capacity_plus_12pct,912.0,0.12348837697214209,0.049128585600877454,0.00010243258230492537,0.8269854729369537,0.0001094250069976919,0.00018570690072423185
capacity_plus_12pct,913.0,0.12319331165818617,0.04803509973284881,9.999986117518542e-05,0.8284182554583036,0.0001049580617349387,0.00014837522775137976
capacity_plus_12pct,914.0,0.12426866612116598,0.04722201129980427,9.998952869877788e-05,0.8280917712475598,9.998952869877788e-05,0.00021757227407237024
capacity_plus_12pct,915.0,0.12423773576484301,0.04517157955697902,0.00010642595609297657,0.8302259982794483,0.00010218808979484969,0.0001560723528418634
capacity_plus_12pct,916.0,0.12080317486602699,0.047931770772364594,0.000470805122241547,0.830257705713987,0.0004365495127765548,9.999401260330511e-05
capacity_plus_12pct,917.0,0.12148328956973575,0.04623848694878326,0.0002792589198560145,0.8316212580348918,0.0002629071777400405,0.00011479934899311968
capacity_plus_12pct,918.0,0.12034587401103851,0.047724185425132425,0.0003350016357659743,0.8311681681456403,0.00032677271209453706,9.999807032814072e-05
capacity_plus_12pct,919.0,0.12090517445293637,0.04666687956642461,0.00057599408435689,0.8312336245746331,0.0005183323565785636,9.9994965070408e-05
capacity_plus_12pct,920.0,0.11999191718615719,0.046966114638106946,0.00030073467145878916,0.8323122020037536,0.0002967504587444014,0.0001322810417791727
capacity_plus_12pct,921.0,0.11913356475798036,0.04819787903141388,0.0008802146338155738,0.8308711957314071,0.0008171513125482273,9.999453283487311e-05
capacity_plus_12pct,922.0,0.11823000849199153,0.0469993207019035,0.00021803857167362577,0.8340853521696084,0.00023440857360805078,0.0002328714912150096
capacity_plus_12pct,923.0,0.11880915262725703,0.04806588034999113,0.00013214711603626173,0.832559822141417,0.00015323074222736306,0.00027976702307122483
capacity_plus_12pct,924.0,0.11933320784337914,0.04938740687494338,9.999845212429632e-05,0.8307502150013962,0.00010569815797356032,0.0003234736701832449
capacity_plus_12pct,925.0,0.11880362347325099,0.048421289151309714,0.00020412253516588735,0.8322287438520288,0.00020145442398463237,0.000140766564259976
capacity_plus_12pct,926.0,0.11796842908269464,0.04610039011260079,0.0001116979013227569,0.835535443998093,0.00011481229248173405,0.00016922661280695004
capacity_plus_12pct,927.0,0.11846882021129833,0.04880322900353518,9.999218887156457e-05,0.832284291574728,9.999218887156457e-05,0.00024367483269524995
capacity_plus_12pct,928.0,0.11834196328438375,0.04885463791205922,0.00011689469547206356,0.8324012437264842,0.00011679700941439404,0.00016846337218646875
capacity_plus_12pct,929.0,0.11875058230266704,0.05092987956098874,9.999784273545207e-05,0.8299435919543947,9.999784273545207e-05,0.00017595049647865988
capacity_plus_12pct,930.0,0.1173701410134162,0.045058423751749586,9.999241819142791e-05,0.8371986253854078,9.999241819142791e-05,0.0001728250130436026
capacity_plus_12pct,931.0,0.11749368987786096,0.047305511599639305,0.00010623607530181789,0.8348478470412566,0.00011149606994406739,0.00013521933599723175
capacity_plus_12pct,932.0,0.11712044096432535,0.04501398385255706,0.00010411898198042129,0.8375543493600597,0.00010596935031100723,0.00010113749076649563
capacity_plus_12pct,933.0,0.11686587711244437,0.04455891777053359,9.999440866162574e-05,0.8382685441121164,9.999440866162574e-05,0.00010667218758242824
capacity_plus_12pct,934.0,0.11704269489684607,0.045056895671418365,0.0001840913506519489,0.83744039247758,0.0001759304604043054,9.999514309920186e-05
capacity_plus_12pct,935.0,0.11700263940048915,0.044850007770384594,0.00018033675444826522,0.8376937161035183,0.0001733021461810589,9.999782497855891e-05
capacity_plus_12pct,936.0,0.11730506321277975,0.04771455080217241,0.0002473988871894311,0.8343878444115211,0.00024514626064685443,9.999642569043717e-05
capacity_plus_12pct,937.0,0.1166064662441376,0.049128244841765735,0.0001094950569101184,0.8338797432573007,0.0001233447688686358,0.00015270583101713862
capacity_plus_12pct,938.0,0.11642047229281391,0.048633097756724905,9.99991835526478e-05,0.834607238681113,0.00010524313862134927,0.0001339489471742713
capacity_plus_12pct,939.0,0.1161776258741813,0.04865194087331574,9.999565673969478e-05,0.8348402863468726,9.999565673969478e-05,0.00013015559215091274
capacity_plus_12pct,940.0,0.116079432496901,0.04723612724694669,9.999891625505815e-05,0.8363838309012674,9.999891625505815e-05,0.0001006115223747714
capacity_plus_12pct,941.0,0.115120852790829,0.0460644701370494,9.998719426598027e-05,0.8384372730768754,9.998719426598027e-05,0.00017742960671428588
capacity_plus_12pct,942.0,0.1151245044730591,0.04758597173685693,0.00010656613519117306,0.8369390325873278,0.00010974223989768269,0.00013418282766740965
capacity_plus_12pct,943.0,0.11503107718625026,0.04795891466250928,9.999968459579378e-05,0.8366959973264214,0.00010200378140562753,0.00011200735881753235
capacity_plus_12pct,944.0,0.11524454554268242,0.049778381658821806,0.00012608096304494458,0.834620696767576,0.0001302976402213971,9.999742765347498e-05
capacity_plus_12pct,945.0,0.11530489099098383,0.05086574830549355,0.00012595262975437623,0.8334701425729841,0.00013326765986296305,9.999784092121114e-05
capacity_plus_12pct,946.0,0.11645764945534871,0.0552823723182343,0.00026544709372997347,0.8276164943750651,0.0002780421419993918,9.999461562255965e-05
capacity_plus_12pct,947.0,0.11547965728045494,0.053733160859641416,0.00012020122274354443,0.8303922939708615,0.00013529416183996983,0.0001393925044585874
capacity_plus_12pct,948.0,0.11405345030268689,0.04786936270434627,9.998724070861607e-05,0.8376159180818359,9.998724070861607e-05,0.0002612944297137967
capacity_plus_12pct,949.0,0.11408880304630782,0.04723496001048726,9.999916065096924e-05,0.838273668861756,9.999916065096924e-05,0.00020256976014689524
capacity_plus_12pct,950.0,0.11319206667671303,0.04678517887908081,9.9987591419239e-05,0.8394762481166393,9.9987591419239e-05,0.0003465311447284408
capacity_plus_12pct,951.0,0.11339507187706456,0.04858368062854152,0.00018645758020352081,0.837486243826766,0.00018124062091410233,0.0001673054665103557
capacity_plus_12pct,952.0,0.11289714536678723,0.05292847268399107,0.0001489410727398346,0.8336955077319941,0.000162500084457572,0.00016743306003020307
capacity_plus_12pct,953.0,0.11355003070473797,0.053710368169424046,0.000299417082002355,0.8320345325206584,0.00030565411582029415,9.999740735677402e-05
capacity_plus_12pct,954.0,0.11340945174686548,0.04793964307872396,0.00014379278736315152,0.8382446292014831,0.0001419332885353625,0.00012054989702885033
capacity_plus_12pct,955.0,0.11306730724147733,0.05026583007446932,0.00015577174333703564,0.8362503678780037,0.00016072401310800316,9.999904960453912e-05
capacity_plus_12pct,956.0,0.11378762375927517,0.051623163223471595,0.00025742189622717236,0.8339758623717891,0.0002559335184452393,9.999523079160605e-05
capacity_plus_12pct,957.0,0.1133749613113014,0.05159057422644865,0.00019023450976040629,0.8345478824442308,0.0001963478550669249,9.999965319165929e-05
capacity_plus_12pct,958.0,0.11351461190116646,0.048552274114269385,0.00011326309140427871,0.8375966698387336,0.00011584693422037459,0.0001073341202059197
capacity_plus_12pct,959.0,0.11281714872121082,0.05098281022620648,0.0001180138969673977,0.8358544528679068,0.0001275759832698732,9.999830443843933e-05
capacity_plus_12pct,960.0,0.11343343320170363,0.05244729584376014,0.00017157345945019583,0.8336661131876266,0.00018158851690146848,9.999579055787954e-05
capacity_plus_12pct,961.0,0.11339276463845309,0.053446299814152914,0.00017706934591391638,0.832693530332848,0.00019033836585503582,9.999750277690668e-05
capacity_plus_12pct,962.0,0.11322441273703442,0.052080954062214954,9.999999684655038e-05,0.834368401398083,0.00011095388082978214,0.0001152779249911544
capacity_plus_12pct,963.0,0.1134935444973924,0.05120526859863277,9.998986652964777e-05,0.834942136581066,9.998986652964777e-05,0.00015907058984963147
capacity_plus_12pct,964.0,0.11380604190595427,0.05457816274006406,0.0001805733339307447,0.8311566406323089,0.00017858343214362832,9.999795559845739e-05
capacity_plus_12pct,965.0,0.11321014031162768,0.053398245168545175,0.00018041292768658618,0.8329355761218874,0.00017562815891180659,9.999731134127416e-05
capacity_plus_12pct,966.0,0.11327889283703778,0.05383807234924323,0.00012810347474179426,0.8325260149269479,0.00012891650170083967,9.999991032842567e-05
capacity_plus_12pct,967.0,0.11326811387419614,0.055442982027183424,0.00016486397967328448,0.8308590736257756,0.0001649701913051038,9.99963018664412e-05
capacity_plus_12pct,968.0,0.1125938766680854,0.05081602665648987,9.99941199250184e-05,0.8362556340774476,9.99941199250184e-05,0.0001344743581271777
capacity_plus_12pct,969.0,0.11266970686051742,0.053362617009266686,0.00012576442475184478,0.8336145541007598,0.00012735879034251864,9.999881436180302e-05
capacity_plus_12pct,970.0,0.11232359565512054,0.049272045537023544,9.998944791843716e-05,0.838052148999206,9.998944791843716e-05,0.00015223091281308486
capacity_plus_12pct,971.0,0.11198576287553257,0.04842017370462681,0.00010348160153790619,0.8392808184732349,0.00010118780717206201,0.00010857553789583833
capacity_plus_12pct,972.0,0.11199573429992639,0.05051857210644305,9.99969760437201e-05,0.8371849358607452,9.99969760437201e-05,0.0001007637807978747
capacity_plus_12pct,973.0,0.11276260628468872,0.04622061926426813,9.99837736767492e-05,0.8405495476543526,9.99837736767492e-05,0.00026725924933710413
capacity_plus_12pct,974.0,0.11161393384615453,0.0466954958918587,0.00018193992045613882,0.8412088523716963,0.00017462545864261263,0.00012515251119168594
capacity_plus_12pct,975.0,0.11081164432407747,0.04781730224901727,0.0003885502912013612,0.8405279997522214,0.0003545081553558796,9.999522812652384e-05
capacity_plus_12pct,976.0,0.110372536515789,0.05113864459882647,0.0005865667810180299,0.8372559780047218,0.0005462783196359175,9.999578000868848e-05
capacity_plus_12pct,977.0,0.11025872834909277,0.05116722460909597,0.0003770967794868752,0.8377243196151303,0.00036608659953909063,0.00010654404765504263
capacity_plus_12pct,978.0,0.11060393557513945,0.04596042220963303,0.0001231343154381958,0.843019147844129,0.0001197139006939111,0.00017364615496641458
capacity_plus_12pct,979.0,0.11097727238926733,0.04547857408551677,9.998933862554988e-05,0.8430590423118189,9.998933862554988e-05,0.0002851325361459274
capacity_plus_12pct,980.0,0.11088032737947147,0.04543948786032835,9.999533960542038e-05,0.8432141318741825,9.999533960542038e-05,0.0002660622068070328
capacity_plus_12pct,981.0,0.110251460011064,0.04430662436080487,0.00012427626452712084,0.8450358755747306,0.00011901769886244635,0.0001627460900108387
capacity_plus_12pct,982.0,0.10982254364433572,0.047614835375364435,0.00011277543792000271,0.8421902925602174,0.00011703874410524654,0.0001425142380572078
capacity_plus_12pct,983.0,0.11044293454685554,0.046884666371019255,9.999067923814161e-05,0.8422744036113899,9.999067923814161e-05,0.0001980141122589659
capacity_plus_12pct,984.0,0.10997254025561223,0.04528433981457893,9.999871047640228e-05,0.8443940328710283,9.999871047640228e-05,0.00014908963782765924
capacity_plus_12pct,985.0,0.10903772462701329,0.04542551639537559,0.00015821985704661531,0.8451257904882367,0.00015275087048746366,9.999776184045961e-05
capacity_plus_12pct,986.0,0.10829682729516879,0.04827669893566236,0.00017126484194884345,0.8429800233925289,0.0001751880155592471,9.999751913194067e-05
capacity_plus_12pct,987.0,0.10872267386378494,0.04544829984727558,9.999906262495569e-05,0.8455162239761622,9.999906262495569e-05,0.00011280418752739346
capacity_plus_12pct,988.0,0.10851390540680844,0.04779943196500144,9.999345651256167e-05,0.84335902280196,9.999345651256167e-05,0.00012765291320508627
capacity_plus_12pct,989.0,0.10959995881123075,0.04447630171243676,9.99871485442816e-05,0.8455207814812384,9.99871485442816e-05,0.0002029836980054857
capacity_plus_12pct,990.0,0.10841948518431914,0.047728815824878035,0.00014207032390313088,0.8434363964094586,0.00014894606883159448,0.0001242861886094734
capacity_plus_12pct,991.0,0.10737501755578463,0.04822525647150137,0.0002124506753914409,0.8438686372707812,0.00021864119012129807,9.999683641990566e-05
capacity_plus_12pct,992.0,0.10801760607454669,0.045873448928934184,0.00010289451870471952,0.8457717839290558,0.00010724301796237115,0.00012702353079629375
capacity_plus_12pct,993.0,0.1073933457402249,0.046495346579373924,0.00011275266959440829,0.8457797762274262,0.00011877978547769086,9.999899790270514e-05
capacity_plus_12pct,994.0,0.10790455525141647,0.04647171049681031,9.999035950346509e-05,0.8452761466897438,9.999035950346509e-05,0.00014760684302252486
capacity_plus_12pct,995.0,0.1086572212940164,0.04446309822977992,9.999022339362525e-05,0.8464979354392236,9.999022339362525e-05,0.0001817645901929305
capacity_plus_12pct,996.0,0.10708276863534233,0.047696230335402774,0.00014907675568783313,0.8448078413110854,0.0001568557232232084,0.00010722723925845756
capacity_plus_12pct,997.0,0.10656332765475078,0.047929313632395464,0.00015010623015824877,0.8450976258135121,0.00015962860732958897,9.999806185368213e-05
