time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C,reference_C
309.0,54.833921171822304,55.425325238508236,55.229921942758025,54.956634865568084,55.164787510841286,55.112749349522986,54.995576756287946
310.0,54.91943721692204,55.35385949696444,55.21682567215959,54.956634865568084,55.164787510841286,55.112749349522986,55.008673026886385
311.0,55.00495326202178,55.32341717259324,55.21682567215959,54.956634865568084,55.164787510841286,55.112749349522986,55.008673026886385
312.0,55.09046930712152,55.32090199479619,55.16686903729401,54.956634865568084,55.14744145706852,55.112749349522986,54.991326973113615
313.0,55.175985352221254,55.32090199479619,54.88846487424111,54.956634865568084,55.14744145706852,55.112749349522986,54.991326973113615
314.0,55.261501397321,55.32090199479619,54.829835212489165,54.956634865568084,55.14744145706852,55.112749349522986,55.00468343451865
315.0,55.347017442420736,55.25802254986992,54.83651344319167,54.956634865568084,55.164787510841286,55.112749349522986,55.008673026886385
316.0,55.40104076322637,54.69644405897658,54.85915004336513,54.956634865568084,55.164787510841286,55.112749349522986,55.008673026886385
317.0,55.39028620988725,54.69644405897658,54.89366869037294,54.956634865568084,55.163995374385664,55.112749349522986,55.008673026886385
318.0,55.40745880312229,54.69644405897658,54.904596704249784,54.956634865568084,55.162486267707436,55.112749349522986,55.008673026886385
319.0,55.42497831743278,54.73625325238508,55.19947961838682,54.956634865568084,55.1609771610292,55.112749349522986,55.01379011274935
320.0,55.42497831743278,54.74848222029488,55.241110147441454,54.956634865568084,55.15946805435097,55.12315698178664,55.01561144839549
321.0,55.42497831743278,54.79557675628794,55.28456201214224,54.956634865568084,55.15795894767273,55.13009540329575,55.02437120555074
322.0,55.42497831743278,54.85255854293148,55.2652211621856,54.956634865568084,55.156449840994505,55.126452732003465,55.02411101474414
323.0,55.42497831743278,54.85255854293148,55.25151777970512,54.95961260479908,55.15494073431628,55.112749349522986,55.022053142001106
324.0,55.42497831743278,54.85255854293148,55.25151777970512,54.96715813819023,55.15343162763804,55.08430182133564,55.01999526925806
325.0,55.42497831743278,54.83738074588031,55.247181266261926,54.97181266261925,55.151922520959815,55.060711188204685,55.017937396515016
326.0,55.42497831743278,55.053946227233304,55.201908065915006,54.956634865568084,55.15041341428158,55.068169991326975,55.01587952377198
327.0,55.42497831743278,55.32090199479619,55.18213356461405,54.956634865568084,55.14890430760335,55.07805724197745,55.013821651028934
328.0,55.44232437120555,55.32090199479619,55.165481352992195,54.939288811795315,55.14744145706852,55.09840994507083,55.011763778285896
329.0,55.410407632263656,55.32688638334779,55.18213356461405,54.939288811795315,55.14744145706852,55.19650187915583,55.00970590554285
330.0,55.2896790980052,55.32697311361665,55.18213356461405,54.939288811795315,55.14744145706852,55.29459381324082,54.99739809193409
331.0,55.16895056374675,54.823937554206424,55.19869904596704,54.939288811795315,55.14744145706852,55.39268574732582,55.00789245446661
332.0,55.048222029488294,54.76582827406765,55.24319167389419,54.939288811795315,55.14744145706852,55.49077768141081,55.008673026886385
333.0,54.92749349522983,54.8050303555941,55.28846487424111,54.939288811795315,55.14744145706852,55.40429314830876,55.008673026886385
334.0,54.80676496097138,54.82012142237641,55.333738074588034,54.939288811795315,55.14744145706852,55.076062445793575,55.008673026886385
335.0,54.686036426712924,54.81266261925412,55.34345186470078,54.939288811795315,55.14744145706852,54.747831743278404,55.008673026886385
336.0,54.60971379011275,54.878230702515175,55.28620988725065,54.939288811795315,55.153496806749196,54.53200346921076,55.000346921075455
337.0,54.60971379011275,55.363833477883794,55.28620988725065,54.939288811795315,55.169959788693525,54.52298352124892,55.00494362532524
338.0,54.60971379011275,55.51326973113617,55.281526452732,54.939288811795315,55.18642277063786,54.52298352124892,55.008673026886385
339.0,54.61656548135299,55.5153512575889,55.21361665221162,54.939288811795315,55.2028857525822,54.63946227233305,55.008673026886385
340.0,54.61491760624458,55.49436253252385,55.18213356461405,54.939288811795315,55.219348734526534,55.024284475281874,55.006465347315306
341.0,54.60971379011275,55.4449696444059,55.19947961838682,54.939288811795315,55.23581171647086,55.09549002601908,55.00234960182922
342.0,54.615091066782306,55.380832610581095,55.086556808326094,54.939288811795315,55.2522746984152,55.091240242844755,54.99823385634314
343.0,54.62705984388552,55.31669557675629,54.824544666088464,54.94284475281873,55.268737680359536,55.064700780572416,54.99411811085705
344.0,54.621256800441536,55.25255854293148,54.80190806591501,54.95039028620989,55.28520066230387,55.07805724197745,54.99000236537097
345.0,54.61302530946937,55.20572419774501,54.78317432784041,54.95273200346921,55.25888985255854,55.05117085862966,54.98588661988489
346.0,54.6047938184972,55.24194275802255,54.81075455333911,54.939288811795315,55.229785652335515,55.08725065047702,54.981770874398805
347.0,54.59656232752503,55.278161318300086,54.8786643538595,54.92480485689506,55.2006814521125,55.095403295750216,54.977655128912716
348.0,54.58833083655286,55.314379878577626,54.911188204683434,54.92194275802255,55.17157725188948,55.043495229835216,54.978837814397224
349.0,54.5800993455807,55.33824804856895,55.00268863833479,54.92194275802255,55.14247305166646,54.98407415437988,55.01639202081527
350.0,54.571867854608534,55.327840416305285,55.08673026886384,54.92194275802255,55.13009540329575,54.92465307892454,55.01300954032958
351.0,54.56363636363636,55.30973113616652,55.26790980052038,54.92194275802255,55.13009540329575,54.86523200346921,55.008673026886385
352.0,54.5554048726642,55.29162185602775,55.17033824804857,54.92194275802255,55.12385082393755,54.80581092801388,55.00242844752819
353.0,54.547173381692026,55.27351257588899,54.876062445793586,54.92194275802255,55.124284475281875,54.74638985255855,55.002862098872505
354.0,54.53894189071986,55.26886383347788,54.733217692974854,54.92194275802255,55.13009540329575,54.68696877710322,54.9918473547268
355.0,54.53071039974769,55.27363399826539,54.710754553339115,54.92194275802255,55.12981480536707,54.62754770164787,55.008673026886385
356.0,54.522478908775525,55.28620988725065,54.75854293148309,54.92194275802255,55.128483240650986,54.56812662619254,55.008673026886385
357.0,54.51424741780336,55.30156114483955,54.796530789245445,54.92194275802255,55.127151675934904,54.508705550737204,55.008673026886385
358.0,54.50601592683119,55.30026019080659,54.80381613183001,54.92194275802255,55.125820111218815,54.44928447528187,55.008673026886385
359.0,54.497784435859025,55.28620988725065,54.80928013876843,54.92194275802255,55.124488546502725,54.38986339982654,55.008673026886385
360.0,54.48955294488685,55.27233304423243,54.786643538594966,54.92194275802255,55.12315698178664,54.52876553917317,55.008673026886385
361.0,54.434431916738944,55.249696444058976,54.76400693842151,54.92194275802255,55.12182541707056,54.79285920786354,55.008673026886385
362.0,54.42601908065915,55.241283607979184,54.75559410234172,54.92194275802255,55.12049385235447,55.05695287655391,55.008673026886385
363.0,54.44865568083261,55.31352992194276,54.80303555941024,54.92194275802255,55.11916228763838,55.32104654524429,55.008673026886385
