object_index,noise_seed,final_max_probability,mean_entropy
55,1,0.8725920341018435,0.24984280189573208
55,2,0.9996001193457831,0.18683645108413127
55,3,0.9996001599360256,0.21164795918378593
55,4,0.999600159902102,0.23227734180865273
55,5,0.9996001599360254,0.2661196711601268
55,6,0.9996001599360245,0.27173364110758425
55,7,0.9996001599326,0.23925918476508795
55,8,0.9996001599360252,0.2803445010562818
55,9,0.9996001599360256,0.22398588800021207
56,0,0.9894714583294019,0.7257629473137344
56,1,0.5309092572492569,0.7788930656976851
56,2,0.9903914132755157,0.7356460136496599
56,3,0.9822475551647408,0.7730210900558262
56,4,0.9702033092826442,0.726905058000591
56,5,0.5757598198469105,0.7419305635273153
56,6,0.7957186043683009,0.6618653426956729
56,7,0.9917387152647618,0.7226586908202461
56,8,0.8391607186229946,0.7911589446738488
56,9,0.9354822038400907,0.7728044424571886
57,0,0.9996001444188246,0.15070953463167427
57,1,0.9996001535048755,0.1909691852680865
57,2,0.9996001514322432,0.19471353023078128
57,3,0.9996001473632493,0.250447429666298
57,4,0.9996001478980778,0.1723863372901968
57,5,0.9996001487223772,0.20101497675437596
57,6,0.9996001450221897,0.23550478320427873
57,7,0.9996001499818887,0.1811362571067385
57,8,0.9996001514488979,0.15643014592944515
57,9,0.9996001475363434,0.17364697502693618
58,0,0.9996001599360256,0.09130652861832167
58,1,0.9996001599360256,0.09546610025203363
58,2,0.9996001599360256,0.0886366501107628
58,3,0.9996001599360256,0.10088039945793342
58,4,0.9996001599360256,0.09583462459420303
58,5,0.9996001599360256,0.09333217484731901
58,6,0.9996001599360256,0.08924704709308927
58,7,0.9996001599360256,0.09767194574606675
58,8,0.9996001599360256,0.0778975883746086
58,9,0.9996001599360256,0.08439779633756907
59,0,0.9996001599360256,0.11219582224804317
59,1,0.9996001599360256,0.12143873527980101
59,2,0.9996001599360227,0.12590430960629517
59,3,0.99960015993592,0.11218004536234695
59,4,0.9996001599360256,0.12305442589360432
59,5,0.9996001599360256,0.10347940848976545
59,6,0.9996001599360256,0.12674562618417504
59,7,0.9996001599360256,0.12423405121416076
59,8,0.999600159935797,0.11466458704675672
59,9,0.9996001599360256,0.11843047333470849
60,0,0.8248543879227543,0.6941737344603959
60,1,0.6819622424604098,0.7799742185103119
60,2,0.7798764774252304,0.7023023101355681
60,3,0.7263271922734525,0.7111285978698498
60,4,0.6978029305111958,0.7165075570523495
60,5,0.5060771157640198,0.6909737537844018
60,6,0.5366544437479501,0.7592135848380658
60,7,0.6013565142380709,0.6874310096914825
60,8,0.7943654330858055,0.732155021920716
60,9,0.8111924279892326,0.7465323917486548
61,0,0.9994514911597455,0.15114557202584342
61,1,0.9996001599311392,0.14471795072653948
61,2,0.9996001599356834,0.15969189169964593
61,3,0.999600159302272,0.14893335857830642
61,4,0.9996001599351451,0.18375603106231647
61,5,0.9996001597632821,0.18701070582676202
61,6,0.9996001599255679,0.15044214632625913
61,7,0.9996001599360108,0.20305382940057515
61,8,0.99960015990849,0.15895626416062753
61,9,0.9996001599172628,0.19402217684807946
62,0,0.9996001598773198,0.17654084566512615
62,1,0.9996001599360256,0.20555865046924973
62,2,0.9996001599360211,0.23170140510619316
62,3,0.9996001599360251,0.19626617652982778
62,4,0.9996001599351158,0.18403598695245252
62,5,0.9996001599360146,0.15614528121153498
62,6,0.9996001599360206,0.1885393602871784
62,7,0.9996001599360065,0.18764632872830644
62,8,0.9996001599360256,0.2077628957461935
62,9,0.9996001599360254,0.1802738489118106
63,0,0.9263010613358257,0.5877571422756229
63,1,0.6439098907990588,0.7791848094151738
63,2,0.7667180310320816,0.7185183695186418
63,3,0.839074264856354,0.7436066054648663
