time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C
222.0,54.73663543599258,54.7942987012987,54.50179220779221,55.01623376623377,55.06075927643785,54.97667532467533
223.0,54.63759230055659,54.85931168831169,54.42279220779221,55.01948051948052,55.057333256029686,54.97402597402598
224.0,54.53854916512059,54.84241558441558,54.43135064935065,55.020987012987014,55.05390723562152,54.97251948051948
225.0,54.4395060296846,54.8836038961039,54.57597402597403,55.02597402597402,55.04918831168831,54.96477272727273
226.0,54.3404628942486,54.891207792207794,54.63503246753247,55.029753246753245,55.05194805194805,54.964285714285715
227.0,54.41178571428571,54.917422077922076,54.69890909090909,55.035714285714285,55.06183116883117,54.95779220779221
228.0,54.48309090909091,54.91558441558441,54.770831168831165,55.035714285714285,55.06885714285714,54.95968831168831
229.0,54.47437012987013,54.90362987012987,54.79749675324675,55.041519480519476,55.07757792207792,54.95164285714286
230.0,54.47590909090909,54.59090909090909,54.734415584415586,55.03896103896104,55.077922077922075,54.95779220779221
231.0,54.5186025592055,54.553675324675325,54.69242207792208,55.0380974025974,55.07294805194805,54.96103896103896
232.0,54.567592818945755,54.596155844155845,54.68846753246753,55.0418961038961,55.06818181818182,54.96737662337662
233.0,54.61658307868602,54.59118831168831,54.699285714285715,55.04220779220779,55.064935064935064,54.97844805194805
234.0,54.665573338426285,54.57677922077922,54.814844155844156,55.04975324675325,55.066693806193804,54.98806493506493
235.0,54.71456359816654,54.59084415584416,54.8537987012987,55.05194805194805,55.06367507492507,54.9936038961039
